"Plot Title: 21744381"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744381, SEN S/N: 21744381, LBL: F)","Coupler Attached (LGR S/N: 21744381)","Host Connected (LGR S/N: 21744381)","Stopped (LGR S/N: 21744381)","End Of File (LGR S/N: 21744381)"
15130,11/14/23 05:15:00 AM,19.377,,,,
15131,11/14/23 05:30:00 AM,19.377,,,,
15132,11/14/23 05:45:00 AM,19.377,,,,
15133,11/14/23 06:00:00 AM,19.377,,,,
15134,11/14/23 06:15:00 AM,19.377,,,,
15135,11/14/23 06:30:00 AM,19.377,,,,
15136,11/14/23 06:45:00 AM,19.377,,,,
15137,11/14/23 07:00:00 AM,19.377,,,,
15138,11/14/23 07:15:00 AM,19.377,,,,
15139,11/14/23 07:30:00 AM,19.377,,,,
15140,11/14/23 07:45:00 AM,19.377,,,,
15141,11/14/23 08:00:00 AM,19.377,,,,
15142,11/14/23 08:15:00 AM,19.377,,,,
15143,11/14/23 08:30:00 AM,19.377,,,,
15144,11/14/23 08:45:00 AM,19.377,,,,
15145,11/14/23 09:00:00 AM,19.377,,,,
15146,11/14/23 09:15:00 AM,19.377,,,,
15147,11/14/23 09:30:00 AM,19.377,,,,
15148,11/14/23 09:45:00 AM,19.377,,,,
15149,11/14/23 10:00:00 AM,19.377,,,,
15150,11/14/23 10:15:00 AM,19.377,,,,
15151,11/14/23 10:30:00 AM,19.377,,,,
15152,11/14/23 10:45:00 AM,19.377,,,,
15153,11/14/23 11:00:00 AM,19.377,,,,
15154,11/14/23 11:15:00 AM,19.282,,,,
15155,11/14/23 11:30:00 AM,19.282,,,,
15156,11/14/23 11:45:00 AM,19.377,,,,
15157,11/14/23 12:00:00 PM,19.282,,,,
15158,11/14/23 12:15:00 PM,19.377,,,,
15159,11/14/23 12:30:00 PM,19.377,,,,
15160,11/14/23 12:45:00 PM,19.377,,,,
15161,11/14/23 01:00:00 PM,19.282,,,,
15162,11/14/23 01:15:00 PM,19.377,,,,
15163,11/14/23 01:30:00 PM,19.377,,,,
15164,11/14/23 01:45:00 PM,19.377,,,,
15165,11/14/23 02:00:00 PM,19.377,,,,
15166,11/14/23 02:15:00 PM,19.377,,,,
15167,11/14/23 02:30:00 PM,19.377,,,,
15168,11/14/23 02:45:00 PM,19.377,,,,
15169,11/14/23 03:00:00 PM,19.377,,,,
15170,11/14/23 03:15:00 PM,19.377,,,,
15171,11/14/23 03:30:00 PM,19.377,,,,
15172,11/14/23 03:45:00 PM,19.377,,,,
15173,11/14/23 04:00:00 PM,19.377,,,,
15174,11/14/23 04:15:00 PM,19.377,,,,
15175,11/14/23 04:30:00 PM,19.377,,,,
15176,11/14/23 04:45:00 PM,19.377,,,,
15177,11/14/23 05:00:00 PM,19.377,,,,
15178,11/14/23 05:15:00 PM,19.377,,,,
15179,11/14/23 05:30:00 PM,19.377,,,,
15180,11/14/23 05:45:00 PM,19.377,,,,
15181,11/14/23 06:00:00 PM,19.377,,,,
15182,11/14/23 06:15:00 PM,19.377,,,,
15183,11/14/23 06:30:00 PM,19.377,,,,
15184,11/14/23 06:45:00 PM,19.377,,,,
15185,11/14/23 07:00:00 PM,19.377,,,,
15186,11/14/23 07:15:00 PM,19.377,,,,
15187,11/14/23 07:30:00 PM,19.282,,,,
15188,11/14/23 07:45:00 PM,19.377,,,,
15189,11/14/23 08:00:00 PM,19.377,,,,
15190,11/14/23 08:15:00 PM,19.377,,,,
15191,11/14/23 08:30:00 PM,19.377,,,,
15192,11/14/23 08:45:00 PM,19.377,,,,
15193,11/14/23 09:00:00 PM,19.377,,,,
15194,11/14/23 09:15:00 PM,19.377,,,,
15195,11/14/23 09:30:00 PM,19.377,,,,
15196,11/14/23 09:45:00 PM,19.377,,,,
15197,11/14/23 10:00:00 PM,19.377,,,,
15198,11/14/23 10:15:00 PM,19.377,,,,
15199,11/14/23 10:30:00 PM,19.377,,,,
15200,11/14/23 10:45:00 PM,19.377,,,,
15201,11/14/23 11:00:00 PM,19.377,,,,
15202,11/14/23 11:15:00 PM,19.377,,,,
15203,11/14/23 11:30:00 PM,19.377,,,,
15204,11/14/23 11:45:00 PM,19.377,,,,
15205,11/15/23 12:00:00 AM,19.377,,,,
15206,11/15/23 12:15:00 AM,19.377,,,,
15207,11/15/23 12:30:00 AM,19.377,,,,
15208,11/15/23 12:45:00 AM,19.377,,,,
15209,11/15/23 01:00:00 AM,19.377,,,,
15210,11/15/23 01:15:00 AM,19.377,,,,
15211,11/15/23 01:30:00 AM,19.377,,,,
15212,11/15/23 01:45:00 AM,19.377,,,,
15213,11/15/23 02:00:00 AM,19.377,,,,
15214,11/15/23 02:15:00 AM,19.377,,,,
15215,11/15/23 02:30:00 AM,19.377,,,,
15216,11/15/23 02:45:00 AM,19.377,,,,
15217,11/15/23 03:00:00 AM,19.377,,,,
15218,11/15/23 03:15:00 AM,19.377,,,,
15219,11/15/23 03:30:00 AM,19.282,,,,
15220,11/15/23 03:45:00 AM,19.282,,,,
15221,11/15/23 04:00:00 AM,19.377,,,,
15222,11/15/23 04:15:00 AM,19.282,,,,
15223,11/15/23 04:30:00 AM,19.282,,,,
15224,11/15/23 04:45:00 AM,19.282,,,,
15225,11/15/23 05:00:00 AM,19.282,,,,
15226,11/15/23 05:15:00 AM,19.282,,,,
15227,11/15/23 05:30:00 AM,19.282,,,,
15228,11/15/23 05:45:00 AM,19.282,,,,
15229,11/15/23 06:00:00 AM,19.282,,,,
15230,11/15/23 06:15:00 AM,19.282,,,,
15231,11/15/23 06:30:00 AM,19.282,,,,
15232,11/15/23 06:45:00 AM,19.282,,,,
15233,11/15/23 07:00:00 AM,19.282,,,,
15234,11/15/23 07:15:00 AM,19.282,,,,
15235,11/15/23 07:30:00 AM,19.282,,,,
15236,11/15/23 07:45:00 AM,19.282,,,,
15237,11/15/23 08:00:00 AM,19.282,,,,
15238,11/15/23 08:15:00 AM,19.282,,,,
15239,11/15/23 08:30:00 AM,19.282,,,,
15240,11/15/23 08:45:00 AM,19.282,,,,
15241,11/15/23 09:00:00 AM,19.282,,,,
15242,11/15/23 09:15:00 AM,19.282,,,,
15243,11/15/23 09:30:00 AM,19.282,,,,
15244,11/15/23 09:45:00 AM,19.282,,,,
15245,11/15/23 10:00:00 AM,19.282,,,,
15246,11/15/23 10:15:00 AM,19.282,,,,
15247,11/15/23 10:30:00 AM,19.282,,,,
15248,11/15/23 10:45:00 AM,19.282,,,,
15249,11/15/23 11:00:00 AM,19.282,,,,
15250,11/15/23 11:15:00 AM,19.282,,,,
15251,11/15/23 11:30:00 AM,19.282,,,,
15252,11/15/23 11:45:00 AM,19.282,,,,
15253,11/15/23 12:00:00 PM,19.282,,,,
15254,11/15/23 12:15:00 PM,19.187,,,,
15255,11/15/23 12:30:00 PM,19.187,,,,
15256,11/15/23 12:45:00 PM,19.282,,,,
15257,11/15/23 01:00:00 PM,19.282,,,,
15258,11/15/23 01:15:00 PM,19.282,,,,
15259,11/15/23 01:30:00 PM,19.282,,,,
15260,11/15/23 01:45:00 PM,19.282,,,,
15261,11/15/23 02:00:00 PM,19.282,,,,
15262,11/15/23 02:15:00 PM,19.282,,,,
15263,11/15/23 02:30:00 PM,19.282,,,,
15264,11/15/23 02:45:00 PM,19.282,,,,
15265,11/15/23 03:00:00 PM,19.282,,,,
15266,11/15/23 03:15:00 PM,19.282,,,,
15267,11/15/23 03:30:00 PM,19.282,,,,
15268,11/15/23 03:45:00 PM,19.282,,,,
15269,11/15/23 04:00:00 PM,19.282,,,,
15270,11/15/23 04:15:00 PM,19.282,,,,
15271,11/15/23 04:30:00 PM,19.282,,,,
15272,11/15/23 04:45:00 PM,19.282,,,,
15273,11/15/23 05:00:00 PM,19.282,,,,
15274,11/15/23 05:15:00 PM,19.282,,,,
15275,11/15/23 05:30:00 PM,19.282,,,,
15276,11/15/23 05:45:00 PM,19.282,,,,
15277,11/15/23 06:00:00 PM,19.282,,,,
15278,11/15/23 06:15:00 PM,19.282,,,,
15279,11/15/23 06:30:00 PM,19.282,,,,
15280,11/15/23 06:45:00 PM,19.282,,,,
15281,11/15/23 07:00:00 PM,19.282,,,,
15282,11/15/23 07:15:00 PM,19.282,,,,
15283,11/15/23 07:30:00 PM,19.282,,,,
15284,11/15/23 07:45:00 PM,19.282,,,,
15285,11/15/23 08:00:00 PM,19.282,,,,
15286,11/15/23 08:15:00 PM,19.282,,,,
15287,11/15/23 08:30:00 PM,19.282,,,,
15288,11/15/23 08:45:00 PM,19.282,,,,
15289,11/15/23 09:00:00 PM,19.282,,,,
15290,11/15/23 09:15:00 PM,19.282,,,,
15291,11/15/23 09:30:00 PM,19.282,,,,
15292,11/15/23 09:45:00 PM,19.282,,,,
15293,11/15/23 10:00:00 PM,19.282,,,,
15294,11/15/23 10:15:00 PM,19.282,,,,
15295,11/15/23 10:30:00 PM,19.282,,,,
15296,11/15/23 10:45:00 PM,19.282,,,,
15297,11/15/23 11:00:00 PM,19.282,,,,
15298,11/15/23 11:15:00 PM,19.282,,,,
15299,11/15/23 11:30:00 PM,19.282,,,,
15300,11/15/23 11:45:00 PM,19.282,,,,
15301,11/16/23 12:00:00 AM,19.282,,,,
15302,11/16/23 12:15:00 AM,19.282,,,,
15303,11/16/23 12:30:00 AM,19.282,,,,
15304,11/16/23 12:45:00 AM,19.282,,,,
15305,11/16/23 01:00:00 AM,19.282,,,,
15306,11/16/23 01:15:00 AM,19.282,,,,
15307,11/16/23 01:30:00 AM,19.282,,,,
15308,11/16/23 01:45:00 AM,19.282,,,,
15309,11/16/23 02:00:00 AM,19.282,,,,
15310,11/16/23 02:15:00 AM,19.282,,,,
15311,11/16/23 02:30:00 AM,19.282,,,,
15312,11/16/23 02:45:00 AM,19.282,,,,
15313,11/16/23 03:00:00 AM,19.282,,,,
15314,11/16/23 03:15:00 AM,19.282,,,,
15315,11/16/23 03:30:00 AM,19.282,,,,
15316,11/16/23 03:45:00 AM,19.282,,,,
15317,11/16/23 04:00:00 AM,19.282,,,,
15318,11/16/23 04:15:00 AM,19.282,,,,
15319,11/16/23 04:30:00 AM,19.282,,,,
15320,11/16/23 04:45:00 AM,19.282,,,,
15321,11/16/23 05:00:00 AM,19.282,,,,
15322,11/16/23 05:15:00 AM,19.282,,,,
15323,11/16/23 05:30:00 AM,19.282,,,,
15324,11/16/23 05:45:00 AM,19.282,,,,
15325,11/16/23 06:00:00 AM,19.282,,,,
15326,11/16/23 06:15:00 AM,19.282,,,,
15327,11/16/23 06:30:00 AM,19.282,,,,
15328,11/16/23 06:45:00 AM,19.282,,,,
15329,11/16/23 07:00:00 AM,19.282,,,,
15330,11/16/23 07:15:00 AM,19.282,,,,
15331,11/16/23 07:30:00 AM,19.282,,,,
15332,11/16/23 07:45:00 AM,19.282,,,,
15333,11/16/23 08:00:00 AM,19.282,,,,
15334,11/16/23 08:15:00 AM,19.282,,,,
15335,11/16/23 08:30:00 AM,19.282,,,,
15336,11/16/23 08:45:00 AM,19.282,,,,
15337,11/16/23 09:00:00 AM,19.282,,,,
15338,11/16/23 09:15:00 AM,19.282,,,,
15339,11/16/23 09:30:00 AM,19.282,,,,
15340,11/16/23 09:45:00 AM,19.282,,,,
15341,11/16/23 10:00:00 AM,19.282,,,,
15342,11/16/23 10:15:00 AM,19.282,,,,
15343,11/16/23 10:30:00 AM,19.282,,,,
15344,11/16/23 10:45:00 AM,19.282,,,,
15345,11/16/23 11:00:00 AM,19.282,,,,
15346,11/16/23 11:15:00 AM,19.282,,,,
15347,11/16/23 11:30:00 AM,19.282,,,,
15348,11/16/23 11:45:00 AM,19.282,,,,
15349,11/16/23 12:00:00 PM,19.282,,,,
15350,11/16/23 12:15:00 PM,19.282,,,,
15351,11/16/23 12:30:00 PM,19.282,,,,
15352,11/16/23 12:45:00 PM,19.282,,,,
15353,11/16/23 01:00:00 PM,19.282,,,,
15354,11/16/23 01:15:00 PM,19.282,,,,
15355,11/16/23 01:30:00 PM,19.282,,,,
15356,11/16/23 01:45:00 PM,19.282,,,,
15357,11/16/23 02:00:00 PM,19.282,,,,
15358,11/16/23 02:15:00 PM,19.282,,,,
15359,11/16/23 02:30:00 PM,19.282,,,,
15360,11/16/23 02:45:00 PM,19.282,,,,
15361,11/16/23 03:00:00 PM,19.282,,,,
15362,11/16/23 03:15:00 PM,19.282,,,,
15363,11/16/23 03:30:00 PM,19.282,,,,
15364,11/16/23 03:45:00 PM,19.282,,,,
15365,11/16/23 04:00:00 PM,19.282,,,,
15366,11/16/23 04:15:00 PM,19.282,,,,
15367,11/16/23 04:30:00 PM,19.282,,,,
15368,11/16/23 04:45:00 PM,19.282,,,,
15369,11/16/23 05:00:00 PM,19.282,,,,
15370,11/16/23 05:15:00 PM,19.282,,,,
15371,11/16/23 05:30:00 PM,19.282,,,,
15372,11/16/23 05:45:00 PM,19.282,,,,
15373,11/16/23 06:00:00 PM,19.282,,,,
15374,11/16/23 06:15:00 PM,19.282,,,,
15375,11/16/23 06:30:00 PM,19.282,,,,
15376,11/16/23 06:45:00 PM,19.282,,,,
15377,11/16/23 07:00:00 PM,19.282,,,,
15378,11/16/23 07:15:00 PM,19.282,,,,
15379,11/16/23 07:30:00 PM,19.282,,,,
15380,11/16/23 07:45:00 PM,19.282,,,,
15381,11/16/23 08:00:00 PM,19.282,,,,
15382,11/16/23 08:15:00 PM,19.282,,,,
15383,11/16/23 08:30:00 PM,19.282,,,,
15384,11/16/23 08:45:00 PM,19.282,,,,
15385,11/16/23 09:00:00 PM,19.282,,,,
15386,11/16/23 09:15:00 PM,19.282,,,,
15387,11/16/23 09:30:00 PM,19.282,,,,
15388,11/16/23 09:45:00 PM,19.282,,,,
15389,11/16/23 10:00:00 PM,19.282,,,,
15390,11/16/23 10:15:00 PM,19.282,,,,
15391,11/16/23 10:30:00 PM,19.282,,,,
15392,11/16/23 10:45:00 PM,19.282,,,,
15393,11/16/23 11:00:00 PM,19.282,,,,
15394,11/16/23 11:15:00 PM,19.282,,,,
15395,11/16/23 11:30:00 PM,19.282,,,,
15396,11/16/23 11:45:00 PM,19.282,,,,
15397,11/17/23 12:00:00 AM,19.282,,,,
15398,11/17/23 12:15:00 AM,19.282,,,,
15399,11/17/23 12:30:00 AM,19.282,,,,
15400,11/17/23 12:45:00 AM,19.282,,,,
15401,11/17/23 01:00:00 AM,19.282,,,,
15402,11/17/23 01:15:00 AM,19.282,,,,
15403,11/17/23 01:30:00 AM,19.282,,,,
15404,11/17/23 01:45:00 AM,19.282,,,,
15405,11/17/23 02:00:00 AM,19.282,,,,
15406,11/17/23 02:15:00 AM,19.282,,,,
15407,11/17/23 02:30:00 AM,19.282,,,,
15408,11/17/23 02:45:00 AM,19.282,,,,
15409,11/17/23 03:00:00 AM,19.282,,,,
15410,11/17/23 03:15:00 AM,19.282,,,,
15411,11/17/23 03:30:00 AM,19.282,,,,
15412,11/17/23 03:45:00 AM,19.282,,,,
15413,11/17/23 04:00:00 AM,19.282,,,,
15414,11/17/23 04:15:00 AM,19.282,,,,
15415,11/17/23 04:30:00 AM,19.282,,,,
15416,11/17/23 04:45:00 AM,19.282,,,,
15417,11/17/23 05:00:00 AM,19.282,,,,
15418,11/17/23 05:15:00 AM,19.282,,,,
15419,11/17/23 05:30:00 AM,19.282,,,,
15420,11/17/23 05:45:00 AM,19.282,,,,
15421,11/17/23 06:00:00 AM,19.282,,,,
15422,11/17/23 06:15:00 AM,19.282,,,,
15423,11/17/23 06:30:00 AM,19.282,,,,
15424,11/17/23 06:45:00 AM,19.282,,,,
15425,11/17/23 07:00:00 AM,19.282,,,,
15426,11/17/23 07:15:00 AM,19.282,,,,
15427,11/17/23 07:30:00 AM,19.282,,,,
15428,11/17/23 07:45:00 AM,19.282,,,,
15429,11/17/23 08:00:00 AM,19.282,,,,
15430,11/17/23 08:15:00 AM,19.282,,,,
15431,11/17/23 08:30:00 AM,19.282,,,,
15432,11/17/23 08:45:00 AM,19.282,,,,
15433,11/17/23 09:00:00 AM,19.282,,,,
15434,11/17/23 09:15:00 AM,19.282,,,,
15435,11/17/23 09:30:00 AM,19.282,,,,
15436,11/17/23 09:45:00 AM,19.282,,,,
15437,11/17/23 10:00:00 AM,19.282,,,,
15438,11/17/23 10:15:00 AM,19.282,,,,
15439,11/17/23 10:30:00 AM,19.282,,,,
15440,11/17/23 10:45:00 AM,19.282,,,,
15441,11/17/23 11:00:00 AM,19.282,,,,
15442,11/17/23 11:15:00 AM,19.377,,,,
15443,11/17/23 11:30:00 AM,19.377,,,,
15444,11/17/23 11:45:00 AM,19.377,,,,
15445,11/17/23 12:00:00 PM,19.377,,,,
15446,11/17/23 12:15:00 PM,19.377,,,,
15447,11/17/23 12:30:00 PM,19.472,,,,
15448,11/17/23 12:45:00 PM,19.472,,,,
15449,11/17/23 01:00:00 PM,19.472,,,,
15450,11/17/23 01:15:00 PM,19.472,,,,
15451,11/17/23 01:30:00 PM,19.472,,,,
15452,11/17/23 01:45:00 PM,19.377,,,,
15453,11/17/23 02:00:00 PM,19.282,,,,
15454,11/17/23 02:15:00 PM,19.282,,,,
15455,11/17/23 02:30:00 PM,19.282,,,,
15456,11/17/23 02:45:00 PM,21.187,,,,
15457,11/17/23 03:00:00 PM,23.677,,,,
15458,11/17/23 03:15:00 PM,25.028,,,,
15459,11/17/23 03:30:00 PM,26.000,,,,
15460,11/17/23 03:45:00 PM,26.585,,,,
15461,11/17/23 04:00:00 PM,27.173,,,,
15462,11/17/23 04:15:00 PM,26.977,,,,
15463,11/17/23 04:30:00 PM,28.159,,,,
15464,11/17/23 04:45:00 PM,28.357,,,,
15465,11/17/23 05:00:00 PM,28.655,,,,
15466,11/17/23 05:15:00 PM,28.953,,,,
15467,11/17/23 05:30:00 PM,29.252,,,,
15468,11/17/23 05:45:00 PM,29.652,,,,
15469,11/17/23 06:00:00 PM,28.953,,,,
15470,11/17/23 06:15:00 PM,29.752,,,,
15471,11/17/23 06:30:00 PM,29.652,,,,
15472,11/17/23 06:45:00 PM,29.652,,,,
15473,11/17/23 07:00:00 PM,29.452,,,,
15474,11/17/23 07:15:00 PM,30.054,,,,
15475,11/17/23 07:30:00 PM,30.054,,,,
15476,11/17/23 07:45:00 PM,30.558,,,,
15477,11/17/23 08:00:00 PM,30.963,,,,
15478,11/17/23 08:15:00 PM,30.457,,,,
15479,11/17/23 08:30:00 PM,30.356,,,,
15480,11/17/23 08:45:00 PM,30.154,,,,
15481,11/17/23 09:00:00 PM,29.752,,,,
15482,11/17/23 09:15:00 PM,30.457,,,,
15483,11/17/23 09:30:00 PM,30.659,,,,
15484,11/17/23 09:45:00 PM,30.255,,,,
15485,11/17/23 10:00:00 PM,29.752,,,,
15486,11/17/23 10:15:00 PM,30.659,,,,
15487,11/17/23 10:30:00 PM,30.659,,,,
15488,11/17/23 10:45:00 PM,30.255,,,,
15489,11/17/23 11:00:00 PM,29.752,,,,
15490,11/17/23 11:15:00 PM,30.963,,,,
15491,11/17/23 11:30:00 PM,30.356,,,,
15492,11/17/23 11:45:00 PM,30.054,,,,
15493,11/18/23 12:00:00 AM,29.752,,,,
15494,11/18/23 12:15:00 AM,30.154,,,,
15495,11/18/23 12:30:00 AM,30.659,,,,
15496,11/18/23 12:45:00 AM,30.760,,,,
15497,11/18/23 01:00:00 AM,30.054,,,,
15498,11/18/23 01:15:00 AM,29.853,,,,
15499,11/18/23 01:30:00 AM,30.659,,,,
15500,11/18/23 01:45:00 AM,30.659,,,,
15501,11/18/23 02:00:00 AM,30.356,,,,
15502,11/18/23 02:15:00 AM,29.853,,,,
15503,11/18/23 02:30:00 AM,29.752,,,,
15504,11/18/23 02:45:00 AM,29.853,,,,
15505,11/18/23 03:00:00 AM,29.652,,,,
15506,11/18/23 03:15:00 AM,29.552,,,,
15507,11/18/23 03:30:00 AM,29.652,,,,
15508,11/18/23 03:45:00 AM,30.054,,,,
15509,11/18/23 04:00:00 AM,30.054,,,,
15510,11/18/23 04:15:00 AM,30.054,,,,
15511,11/18/23 04:30:00 AM,30.054,,,,
15512,11/18/23 04:45:00 AM,30.054,,,,
15513,11/18/23 05:00:00 AM,30.255,,,,
15514,11/18/23 05:15:00 AM,30.255,,,,
15515,11/18/23 05:30:00 AM,30.255,,,,
15516,11/18/23 05:45:00 AM,30.154,,,,
15517,11/18/23 06:00:00 AM,30.255,,,,
15518,11/18/23 06:15:00 AM,30.255,,,,
15519,11/18/23 06:30:00 AM,30.255,,,,
15520,11/18/23 06:45:00 AM,30.255,,,,
15521,11/18/23 07:00:00 AM,30.255,,,,
15522,11/18/23 07:15:00 AM,30.255,,,,
15523,11/18/23 07:30:00 AM,30.457,,,,
15524,11/18/23 07:45:00 AM,30.356,,,,
15525,11/18/23 08:00:00 AM,30.255,,,,
15526,11/18/23 08:15:00 AM,30.255,,,,
15527,11/18/23 08:30:00 AM,30.054,,,,
15528,11/18/23 08:45:00 AM,29.853,,,,
15529,11/18/23 09:00:00 AM,29.853,,,,
15530,11/18/23 09:15:00 AM,29.853,,,,
15531,11/18/23 09:30:00 AM,29.652,,,,
15532,11/18/23 09:45:00 AM,29.652,,,,
15533,11/18/23 10:00:00 AM,29.552,,,,
15534,11/18/23 10:15:00 AM,29.552,,,,
15535,11/18/23 10:30:00 AM,29.352,,,,
15536,11/18/23 10:45:00 AM,29.352,,,,
15537,11/18/23 11:00:00 AM,29.953,,,,
15538,11/18/23 11:15:00 AM,29.953,,,,
15539,11/18/23 11:30:00 AM,30.255,,,,
15540,11/18/23 11:45:00 AM,30.356,,,,
15541,11/18/23 12:00:00 PM,30.457,,,,
15542,11/18/23 12:15:00 PM,30.154,,,,
15543,11/18/23 12:30:00 PM,30.054,,,,
15544,11/18/23 12:45:00 PM,29.853,,,,
15545,11/18/23 01:00:00 PM,29.652,,,,
15546,11/18/23 01:15:00 PM,29.452,,,,
15547,11/18/23 01:30:00 PM,29.552,,,,
15548,11/18/23 01:45:00 PM,29.652,,,,
15549,11/18/23 02:00:00 PM,29.853,,,,
15550,11/18/23 02:15:00 PM,29.853,,,,
15551,11/18/23 02:30:00 PM,29.853,,,,
15552,11/18/23 02:45:00 PM,29.853,,,,
15553,11/18/23 03:00:00 PM,29.953,,,,
15554,11/18/23 03:15:00 PM,29.853,,,,
15555,11/18/23 03:30:00 PM,29.953,,,,
15556,11/18/23 03:45:00 PM,30.054,,,,
15557,11/18/23 04:00:00 PM,30.054,,,,
15558,11/18/23 04:15:00 PM,30.154,,,,
15559,11/18/23 04:30:00 PM,30.154,,,,
15560,11/18/23 04:45:00 PM,30.255,,,,
15561,11/18/23 05:00:00 PM,30.255,,,,
15562,11/18/23 05:15:00 PM,30.356,,,,
15563,11/18/23 05:30:00 PM,30.558,,,,
15564,11/18/23 05:45:00 PM,30.356,,,,
15565,11/18/23 06:00:00 PM,30.255,,,,
15566,11/18/23 06:15:00 PM,30.154,,,,
15567,11/18/23 06:30:00 PM,29.552,,,,
15568,11/18/23 06:45:00 PM,30.457,,,,
15569,11/18/23 07:00:00 PM,30.760,,,,
15570,11/18/23 07:15:00 PM,30.558,,,,
15571,11/18/23 07:30:00 PM,30.154,,,,
15572,11/18/23 07:45:00 PM,29.652,,,,
15573,11/18/23 08:00:00 PM,30.760,,,,
15574,11/18/23 08:15:00 PM,30.862,,,,
15575,11/18/23 08:30:00 PM,30.558,,,,
15576,11/18/23 08:45:00 PM,30.054,,,,
15577,11/18/23 09:00:00 PM,29.652,,,,
15578,11/18/23 09:15:00 PM,29.853,,,,
15579,11/18/23 09:30:00 PM,30.356,,,,
15580,11/18/23 09:45:00 PM,30.862,,,,
15581,11/18/23 10:00:00 PM,30.862,,,,
15582,11/18/23 10:15:00 PM,30.659,,,,
15583,11/18/23 10:30:00 PM,30.154,,,,
15584,11/18/23 10:45:00 PM,29.752,,,,
15585,11/18/23 11:00:00 PM,29.752,,,,
15586,11/18/23 11:15:00 PM,30.054,,,,
15587,11/18/23 11:30:00 PM,30.356,,,,
15588,11/18/23 11:45:00 PM,30.558,,,,
15589,11/19/23 12:00:00 AM,30.862,,,,
15590,11/19/23 12:15:00 AM,30.862,,,,
15591,11/19/23 12:30:00 AM,30.659,,,,
15592,11/19/23 12:45:00 AM,30.154,,,,
15593,11/19/23 01:00:00 AM,29.853,,,,
15594,11/19/23 01:15:00 AM,29.752,,,,
15595,11/19/23 01:30:00 AM,30.154,,,,
15596,11/19/23 01:45:00 AM,31.064,,,,
15597,11/19/23 02:00:00 AM,30.862,,,,
15598,11/19/23 02:15:00 AM,30.457,,,,
15599,11/19/23 02:30:00 AM,30.054,,,,
15600,11/19/23 02:45:00 AM,29.652,,,,
15601,11/19/23 03:00:00 AM,29.552,,,,
15602,11/19/23 03:15:00 AM,29.552,,,,
15603,11/19/23 03:30:00 AM,29.552,,,,
15604,11/19/23 03:45:00 AM,29.853,,,,
15605,11/19/23 04:00:00 AM,29.953,,,,
15606,11/19/23 04:15:00 AM,29.953,,,,
15607,11/19/23 04:30:00 AM,30.054,,,,
15608,11/19/23 04:45:00 AM,30.054,,,,
15609,11/19/23 05:00:00 AM,30.154,,,,
15610,11/19/23 05:15:00 AM,30.255,,,,
15611,11/19/23 05:30:00 AM,30.255,,,,
15612,11/19/23 05:45:00 AM,30.356,,,,
15613,11/19/23 06:00:00 AM,30.457,,,,
15614,11/19/23 06:15:00 AM,30.457,,,,
15615,11/19/23 06:30:00 AM,30.457,,,,
15616,11/19/23 06:45:00 AM,30.457,,,,
15617,11/19/23 07:00:00 AM,30.457,,,,
15618,11/19/23 07:15:00 AM,30.356,,,,
15619,11/19/23 07:30:00 AM,30.154,,,,
15620,11/19/23 07:45:00 AM,30.457,,,,
15621,11/19/23 08:00:00 AM,30.255,,,,
15622,11/19/23 08:15:00 AM,30.054,,,,
15623,11/19/23 08:30:00 AM,29.752,,,,
15624,11/19/23 08:45:00 AM,29.552,,,,
15625,11/19/23 09:00:00 AM,29.552,,,,
15626,11/19/23 09:15:00 AM,29.352,,,,
15627,11/19/23 09:30:00 AM,29.652,,,,
15628,11/19/23 09:45:00 AM,29.452,,,,
15629,11/19/23 10:00:00 AM,29.552,,,,
15630,11/19/23 10:15:00 AM,29.652,,,,
15631,11/19/23 10:30:00 AM,29.552,,,,
15632,11/19/23 10:45:00 AM,29.452,,,,
15633,11/19/23 11:00:00 AM,29.652,,,,
15634,11/19/23 11:15:00 AM,29.452,,,,
15635,11/19/23 11:30:00 AM,29.352,,,,
15636,11/19/23 11:45:00 AM,29.352,,,,
15637,11/19/23 12:00:00 PM,29.352,,,,
15638,11/19/23 12:15:00 PM,29.352,,,,
15639,11/19/23 12:30:00 PM,29.452,,,,
15640,11/19/23 12:45:00 PM,29.552,,,,
15641,11/19/23 01:00:00 PM,29.652,,,,
15642,11/19/23 01:15:00 PM,29.752,,,,
15643,11/19/23 01:30:00 PM,29.853,,,,
15644,11/19/23 01:45:00 PM,30.054,,,,
15645,11/19/23 02:00:00 PM,30.154,,,,
15646,11/19/23 02:15:00 PM,30.255,,,,
15647,11/19/23 02:30:00 PM,30.356,,,,
15648,11/19/23 02:45:00 PM,30.356,,,,
15649,11/19/23 03:00:00 PM,30.255,,,,
15650,11/19/23 03:15:00 PM,29.953,,,,
15651,11/19/23 03:30:00 PM,29.853,,,,
15652,11/19/23 03:45:00 PM,29.752,,,,
15653,11/19/23 04:00:00 PM,29.552,,,,
15654,11/19/23 04:15:00 PM,29.352,,,,
15655,11/19/23 04:30:00 PM,29.152,,,,
15656,11/19/23 04:45:00 PM,29.252,,,,
15657,11/19/23 05:00:00 PM,29.352,,,,
15658,11/19/23 05:15:00 PM,29.552,,,,
15659,11/19/23 05:30:00 PM,29.752,,,,
15660,11/19/23 05:45:00 PM,29.953,,,,
15661,11/19/23 06:00:00 PM,30.054,,,,
