"Plot Title: 21744378"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744378, SEN S/N: 21744378, LBL: chamber_right side)","End Of File (LGR S/N: 21744378)"
6665,07/24/23 10:40:00 PM,20.901,
6666,07/24/23 10:55:00 PM,20.901,
6667,07/24/23 11:10:00 PM,20.901,
6668,07/24/23 11:25:00 PM,20.901,
6669,07/24/23 11:40:00 PM,20.901,
6670,07/24/23 11:55:00 PM,20.901,
6671,07/25/23 12:10:00 AM,20.901,
6672,07/25/23 12:25:00 AM,20.901,
6673,07/25/23 12:40:00 AM,20.901,
6674,07/25/23 12:55:00 AM,20.901,
6675,07/25/23 01:10:00 AM,20.901,
6676,07/25/23 01:25:00 AM,20.901,
6677,07/25/23 01:40:00 AM,20.901,
6678,07/25/23 01:55:00 AM,20.901,
6679,07/25/23 02:10:00 AM,20.996,
6680,07/25/23 02:25:00 AM,20.996,
6681,07/25/23 02:40:00 AM,20.901,
6682,07/25/23 02:55:00 AM,20.901,
6683,07/25/23 03:10:00 AM,20.901,
6684,07/25/23 03:25:00 AM,20.996,
6685,07/25/23 03:40:00 AM,20.901,
6686,07/25/23 03:55:00 AM,20.901,
6687,07/25/23 04:10:00 AM,20.901,
6688,07/25/23 04:25:00 AM,20.901,
6689,07/25/23 04:40:00 AM,20.901,
6690,07/25/23 04:55:00 AM,20.996,
6691,07/25/23 05:10:00 AM,20.996,
6692,07/25/23 05:25:00 AM,20.901,
6693,07/25/23 05:40:00 AM,20.901,
6694,07/25/23 05:55:00 AM,20.996,
6695,07/25/23 06:10:00 AM,20.996,
6696,07/25/23 06:25:00 AM,20.996,
6697,07/25/23 06:40:00 AM,20.996,
6698,07/25/23 06:55:00 AM,20.996,
6699,07/25/23 07:10:00 AM,20.996,
6700,07/25/23 07:25:00 AM,20.996,
6701,07/25/23 07:40:00 AM,20.996,
6702,07/25/23 07:55:00 AM,20.996,
6703,07/25/23 08:10:00 AM,21.091,
6704,07/25/23 08:25:00 AM,20.996,
6705,07/25/23 08:40:00 AM,21.091,
6706,07/25/23 08:55:00 AM,21.091,
6707,07/25/23 09:10:00 AM,21.091,
6708,07/25/23 09:25:00 AM,21.091,
6709,07/25/23 09:40:00 AM,21.091,
6710,07/25/23 09:55:00 AM,21.091,
6711,07/25/23 10:10:00 AM,21.091,
6712,07/25/23 10:25:00 AM,21.091,
6713,07/25/23 10:40:00 AM,21.091,
6714,07/25/23 10:55:00 AM,21.091,
6715,07/25/23 11:10:00 AM,21.091,
6716,07/25/23 11:25:00 AM,21.091,
6717,07/25/23 11:40:00 AM,20.996,
6718,07/25/23 11:55:00 AM,21.091,
6719,07/25/23 12:10:00 PM,20.996,
6720,07/25/23 12:25:00 PM,20.996,
6721,07/25/23 12:40:00 PM,21.091,
6722,07/25/23 12:55:00 PM,21.091,
6723,07/25/23 01:10:00 PM,21.091,
6724,07/25/23 01:25:00 PM,21.091,
6725,07/25/23 01:40:00 PM,21.091,
6726,07/25/23 01:55:00 PM,21.091,
6727,07/25/23 02:10:00 PM,21.091,
6728,07/25/23 02:25:00 PM,20.996,
6729,07/25/23 02:40:00 PM,21.091,
6730,07/25/23 02:55:00 PM,20.996,
6731,07/25/23 03:10:00 PM,20.996,
6732,07/25/23 03:25:00 PM,21.091,
6733,07/25/23 03:40:00 PM,21.091,
6734,07/25/23 03:55:00 PM,20.996,
6735,07/25/23 04:10:00 PM,20.996,
6736,07/25/23 04:25:00 PM,20.996,
6737,07/25/23 04:40:00 PM,20.996,
6738,07/25/23 04:55:00 PM,20.996,
6739,07/25/23 05:10:00 PM,20.996,
6740,07/25/23 05:25:00 PM,20.996,
6741,07/25/23 05:40:00 PM,20.996,
6742,07/25/23 05:55:00 PM,20.996,
6743,07/25/23 06:10:00 PM,20.901,
6744,07/25/23 06:25:00 PM,20.996,
6745,07/25/23 06:40:00 PM,20.996,
6746,07/25/23 06:55:00 PM,20.996,
6747,07/25/23 07:10:00 PM,20.996,
6748,07/25/23 07:25:00 PM,20.996,
6749,07/25/23 07:40:00 PM,20.996,
6750,07/25/23 07:55:00 PM,20.996,
6751,07/25/23 08:10:00 PM,20.901,
6752,07/25/23 08:25:00 PM,20.901,
6753,07/25/23 08:40:00 PM,20.901,
6754,07/25/23 08:55:00 PM,20.901,
6755,07/25/23 09:10:00 PM,20.901,
6756,07/25/23 09:25:00 PM,20.901,
6757,07/25/23 09:40:00 PM,20.901,
6758,07/25/23 09:55:00 PM,20.901,
6759,07/25/23 10:10:00 PM,20.996,
6760,07/25/23 10:25:00 PM,20.901,
6761,07/25/23 10:40:00 PM,20.901,
6762,07/25/23 10:55:00 PM,20.901,
6763,07/25/23 11:10:00 PM,20.996,
6764,07/25/23 11:25:00 PM,20.996,
6765,07/25/23 11:40:00 PM,20.996,
6766,07/25/23 11:55:00 PM,20.996,
6767,07/26/23 12:10:00 AM,20.996,
6768,07/26/23 12:25:00 AM,20.901,
6769,07/26/23 12:40:00 AM,20.901,
6770,07/26/23 12:55:00 AM,20.996,
6771,07/26/23 01:10:00 AM,20.996,
6772,07/26/23 01:25:00 AM,20.996,
6773,07/26/23 01:40:00 AM,20.996,
6774,07/26/23 01:55:00 AM,20.901,
6775,07/26/23 02:10:00 AM,20.901,
6776,07/26/23 02:25:00 AM,20.901,
6777,07/26/23 02:40:00 AM,20.996,
6778,07/26/23 02:55:00 AM,20.996,
6779,07/26/23 03:10:00 AM,20.901,
6780,07/26/23 03:25:00 AM,20.996,
6781,07/26/23 03:40:00 AM,20.996,
6782,07/26/23 03:55:00 AM,20.901,
6783,07/26/23 04:10:00 AM,20.901,
6784,07/26/23 04:25:00 AM,20.996,
6785,07/26/23 04:40:00 AM,20.996,
6786,07/26/23 04:55:00 AM,20.996,
6787,07/26/23 05:10:00 AM,20.901,
6788,07/26/23 05:25:00 AM,20.901,
6789,07/26/23 05:40:00 AM,20.996,
6790,07/26/23 05:55:00 AM,20.996,
6791,07/26/23 06:10:00 AM,20.996,
6792,07/26/23 06:25:00 AM,20.996,
6793,07/26/23 06:40:00 AM,21.091,
6794,07/26/23 06:55:00 AM,20.996,
6795,07/26/23 07:10:00 AM,20.996,
6796,07/26/23 07:25:00 AM,20.996,
6797,07/26/23 07:40:00 AM,20.996,
6798,07/26/23 07:55:00 AM,20.996,
6799,07/26/23 08:10:00 AM,20.996,
6800,07/26/23 08:25:00 AM,20.996,
6801,07/26/23 08:40:00 AM,20.996,
6802,07/26/23 08:55:00 AM,20.996,
6803,07/26/23 09:10:00 AM,20.996,
6804,07/26/23 09:25:00 AM,20.996,
6805,07/26/23 09:40:00 AM,21.091,
6806,07/26/23 09:55:00 AM,20.996,
6807,07/26/23 10:10:00 AM,20.901,
6808,07/26/23 10:25:00 AM,20.996,
6809,07/26/23 10:40:00 AM,21.187,
6810,07/26/23 10:55:00 AM,20.996,
6811,07/26/23 11:10:00 AM,20.996,
6812,07/26/23 11:25:00 AM,21.091,
6813,07/26/23 11:40:00 AM,20.996,
6814,07/26/23 11:55:00 AM,21.091,
6815,07/26/23 12:10:00 PM,20.996,
6816,07/26/23 12:25:00 PM,21.091,
6817,07/26/23 12:40:00 PM,20.996,
6818,07/26/23 12:55:00 PM,21.091,
6819,07/26/23 01:10:00 PM,20.996,
6820,07/26/23 01:25:00 PM,21.091,
6821,07/26/23 01:40:00 PM,20.996,
6822,07/26/23 01:55:00 PM,20.996,
6823,07/26/23 02:10:00 PM,20.996,
6824,07/26/23 02:25:00 PM,21.091,
6825,07/26/23 02:40:00 PM,20.996,
6826,07/26/23 02:55:00 PM,21.855,
6827,07/26/23 03:10:00 PM,21.282,
6828,07/26/23 03:25:00 PM,20.138,
6829,07/26/23 03:40:00 PM,20.519,
6830,07/26/23 03:55:00 PM,20.996,
6831,07/26/23 04:10:00 PM,20.901,
6832,07/26/23 04:25:00 PM,20.901,
6833,07/26/23 04:40:00 PM,20.996,
6834,07/26/23 04:55:00 PM,20.901,
6835,07/26/23 05:10:00 PM,20.901,
6836,07/26/23 05:25:00 PM,20.901,
6837,07/26/23 05:40:00 PM,20.996,
6838,07/26/23 05:55:00 PM,20.901,
6839,07/26/23 06:10:00 PM,20.901,
6840,07/26/23 06:25:00 PM,20.901,
6841,07/26/23 06:40:00 PM,20.996,
6842,07/26/23 06:55:00 PM,20.901,
6843,07/26/23 07:10:00 PM,20.901,
6844,07/26/23 07:25:00 PM,20.901,
6845,07/26/23 07:40:00 PM,20.901,
6846,07/26/23 07:55:00 PM,20.901,
6847,07/26/23 08:10:00 PM,20.996,
6848,07/26/23 08:25:00 PM,20.901,
6849,07/26/23 08:40:00 PM,20.901,
6850,07/26/23 08:55:00 PM,20.901,
6851,07/26/23 09:10:00 PM,20.901,
6852,07/26/23 09:25:00 PM,20.901,
6853,07/26/23 09:40:00 PM,20.901,
6854,07/26/23 09:55:00 PM,20.901,
6855,07/26/23 10:10:00 PM,20.901,
6856,07/26/23 10:25:00 PM,20.805,
6857,07/26/23 10:40:00 PM,20.805,
6858,07/26/23 10:55:00 PM,20.901,
6859,07/26/23 11:10:00 PM,20.901,
6860,07/26/23 11:25:00 PM,20.901,
6861,07/26/23 11:40:00 PM,20.901,
6862,07/26/23 11:55:00 PM,20.901,
6863,07/27/23 12:10:00 AM,20.901,
6864,07/27/23 12:25:00 AM,20.901,
6865,07/27/23 12:40:00 AM,20.901,
6866,07/27/23 12:55:00 AM,20.901,
6867,07/27/23 01:10:00 AM,20.901,
6868,07/27/23 01:25:00 AM,20.901,
6869,07/27/23 01:40:00 AM,20.805,
6870,07/27/23 01:55:00 AM,20.901,
6871,07/27/23 02:10:00 AM,20.901,
6872,07/27/23 02:25:00 AM,20.901,
6873,07/27/23 02:40:00 AM,20.901,
6874,07/27/23 02:55:00 AM,20.901,
6875,07/27/23 03:10:00 AM,20.901,
6876,07/27/23 03:25:00 AM,20.901,
6877,07/27/23 03:40:00 AM,20.901,
6878,07/27/23 03:55:00 AM,20.901,
6879,07/27/23 04:10:00 AM,20.901,
6880,07/27/23 04:25:00 AM,20.901,
6881,07/27/23 04:40:00 AM,20.901,
6882,07/27/23 04:55:00 AM,20.901,
6883,07/27/23 05:10:00 AM,20.996,
6884,07/27/23 05:25:00 AM,20.996,
6885,07/27/23 05:40:00 AM,20.901,
6886,07/27/23 05:55:00 AM,20.901,
6887,07/27/23 06:10:00 AM,20.996,
6888,07/27/23 06:25:00 AM,20.996,
6889,07/27/23 06:40:00 AM,20.996,
6890,07/27/23 06:55:00 AM,20.996,
6891,07/27/23 07:10:00 AM,20.996,
6892,07/27/23 07:25:00 AM,20.901,
6893,07/27/23 07:40:00 AM,20.901,
6894,07/27/23 07:55:00 AM,20.996,
6895,07/27/23 08:10:00 AM,20.996,
6896,07/27/23 08:25:00 AM,20.996,
6897,07/27/23 08:40:00 AM,20.996,
6898,07/27/23 08:55:00 AM,20.996,
6899,07/27/23 09:10:00 AM,20.901,
6900,07/27/23 09:25:00 AM,20.901,
6901,07/27/23 09:40:00 AM,20.996,
6902,07/27/23 09:55:00 AM,20.996,
6903,07/27/23 10:10:00 AM,20.996,
6904,07/27/23 10:25:00 AM,20.996,
6905,07/27/23 10:40:00 AM,20.901,
6906,07/27/23 10:55:00 AM,20.996,
6907,07/27/23 11:10:00 AM,20.901,
6908,07/27/23 11:25:00 AM,20.901,
6909,07/27/23 11:40:00 AM,20.901,
6910,07/27/23 11:55:00 AM,20.901,
6911,07/27/23 12:10:00 PM,20.901,
6912,07/27/23 12:25:00 PM,20.901,
6913,07/27/23 12:40:00 PM,20.996,
6914,07/27/23 12:55:00 PM,20.996,
6915,07/27/23 01:10:00 PM,20.996,
6916,07/27/23 01:25:00 PM,20.901,
6917,07/27/23 01:40:00 PM,20.901,
6918,07/27/23 01:55:00 PM,20.996,
6919,07/27/23 02:10:00 PM,20.996,
6920,07/27/23 02:25:00 PM,20.901,
6921,07/27/23 02:40:00 PM,20.901,
6922,07/27/23 02:55:00 PM,20.901,
6923,07/27/23 03:10:00 PM,20.901,
6924,07/27/23 03:25:00 PM,20.996,
6925,07/27/23 03:40:00 PM,20.901,
6926,07/27/23 03:55:00 PM,20.901,
6927,07/27/23 04:10:00 PM,20.996,
6928,07/27/23 04:25:00 PM,20.901,
6929,07/27/23 04:40:00 PM,20.901,
6930,07/27/23 04:55:00 PM,20.901,
6931,07/27/23 05:10:00 PM,20.901,
6932,07/27/23 05:25:00 PM,20.901,
6933,07/27/23 05:40:00 PM,20.901,
6934,07/27/23 05:55:00 PM,20.901,
6935,07/27/23 06:10:00 PM,20.901,
6936,07/27/23 06:25:00 PM,20.996,
6937,07/27/23 06:40:00 PM,20.901,
6938,07/27/23 06:55:00 PM,20.901,
6939,07/27/23 07:10:00 PM,20.901,
6940,07/27/23 07:25:00 PM,20.996,
6941,07/27/23 07:40:00 PM,20.996,
6942,07/27/23 07:55:00 PM,20.996,
6943,07/27/23 08:10:00 PM,20.901,
6944,07/27/23 08:25:00 PM,20.901,
6945,07/27/23 08:40:00 PM,20.901,
6946,07/27/23 08:55:00 PM,20.901,
6947,07/27/23 09:10:00 PM,20.901,
6948,07/27/23 09:25:00 PM,20.901,
6949,07/27/23 09:40:00 PM,20.901,
6950,07/27/23 09:55:00 PM,20.901,
6951,07/27/23 10:10:00 PM,20.901,
6952,07/27/23 10:25:00 PM,20.805,
6953,07/27/23 10:40:00 PM,20.805,
6954,07/27/23 10:55:00 PM,20.901,
6955,07/27/23 11:10:00 PM,20.901,
6956,07/27/23 11:25:00 PM,20.901,
6957,07/27/23 11:40:00 PM,20.901,
6958,07/27/23 11:55:00 PM,20.901,
6959,07/28/23 12:10:00 AM,20.901,
6960,07/28/23 12:25:00 AM,20.901,
6961,07/28/23 12:40:00 AM,20.901,
6962,07/28/23 12:55:00 AM,20.901,
6963,07/28/23 01:10:00 AM,20.901,
6964,07/28/23 01:25:00 AM,20.901,
6965,07/28/23 01:40:00 AM,20.901,
6966,07/28/23 01:55:00 AM,20.901,
6967,07/28/23 02:10:00 AM,20.901,
6968,07/28/23 02:25:00 AM,20.901,
6969,07/28/23 02:40:00 AM,20.901,
6970,07/28/23 02:55:00 AM,20.901,
6971,07/28/23 03:10:00 AM,20.901,
6972,07/28/23 03:25:00 AM,20.901,
6973,07/28/23 03:40:00 AM,20.901,
6974,07/28/23 03:55:00 AM,20.901,
6975,07/28/23 04:10:00 AM,20.901,
6976,07/28/23 04:25:00 AM,20.901,
6977,07/28/23 04:40:00 AM,20.901,
6978,07/28/23 04:55:00 AM,20.901,
6979,07/28/23 05:10:00 AM,20.901,
6980,07/28/23 05:25:00 AM,20.901,
6981,07/28/23 05:40:00 AM,20.901,
6982,07/28/23 05:55:00 AM,20.901,
6983,07/28/23 06:10:00 AM,20.901,
6984,07/28/23 06:25:00 AM,20.996,
6985,07/28/23 06:40:00 AM,20.996,
6986,07/28/23 06:55:00 AM,20.901,
6987,07/28/23 07:10:00 AM,20.901,
6988,07/28/23 07:25:00 AM,20.901,
6989,07/28/23 07:40:00 AM,20.901,
6990,07/28/23 07:55:00 AM,20.901,
6991,07/28/23 08:10:00 AM,20.901,
6992,07/28/23 08:25:00 AM,20.996,
6993,07/28/23 08:40:00 AM,20.901,
6994,07/28/23 08:55:00 AM,20.901,
6995,07/28/23 09:10:00 AM,20.901,
6996,07/28/23 09:25:00 AM,20.901,
6997,07/28/23 09:40:00 AM,20.901,
6998,07/28/23 09:55:00 AM,20.901,
6999,07/28/23 10:10:00 AM,20.901,
7000,07/28/23 10:25:00 AM,20.901,
7001,07/28/23 10:40:00 AM,20.996,
7002,07/28/23 10:55:00 AM,20.901,
7003,07/28/23 11:10:00 AM,21.378,
7004,07/28/23 11:25:00 AM,20.901,
7005,07/28/23 11:40:00 AM,20.901,
7006,07/28/23 11:55:00 AM,21.091,
7007,07/28/23 12:10:00 PM,21.091,
7008,07/28/23 12:25:00 PM,21.091,
7009,07/28/23 12:40:00 PM,21.091,
7010,07/28/23 12:55:00 PM,21.091,
7011,07/28/23 01:10:00 PM,21.091,
7012,07/28/23 01:25:00 PM,21.091,
7013,07/28/23 01:40:00 PM,21.282,
7014,07/28/23 01:55:00 PM,20.901,
7015,07/28/23 02:10:00 PM,21.091,
7016,07/28/23 02:25:00 PM,21.091,
7017,07/28/23 02:40:00 PM,21.091,
7018,07/28/23 02:55:00 PM,20.996,
7019,07/28/23 03:10:00 PM,21.091,
7020,07/28/23 03:25:00 PM,20.996,
7021,07/28/23 03:40:00 PM,21.091,
7022,07/28/23 03:55:00 PM,21.091,
7023,07/28/23 04:10:00 PM,21.091,
7024,07/28/23 04:25:00 PM,20.996,
7025,07/28/23 04:40:00 PM,21.091,
7026,07/28/23 04:55:00 PM,21.091,
7027,07/28/23 05:10:00 PM,21.091,
7028,07/28/23 05:25:00 PM,20.996,
7029,07/28/23 05:40:00 PM,21.091,
7030,07/28/23 05:55:00 PM,21.091,
7031,07/28/23 06:10:00 PM,21.091,
7032,07/28/23 06:25:00 PM,21.091,
7033,07/28/23 06:40:00 PM,21.091,
7034,07/28/23 06:55:00 PM,20.996,
7035,07/28/23 07:10:00 PM,20.996,
7036,07/28/23 07:25:00 PM,21.091,
7037,07/28/23 07:40:00 PM,20.996,
7038,07/28/23 07:55:00 PM,20.996,
7039,07/28/23 08:10:00 PM,20.996,
7040,07/28/23 08:25:00 PM,20.996,
7041,07/28/23 08:40:00 PM,20.996,
7042,07/28/23 08:55:00 PM,20.996,
7043,07/28/23 09:10:00 PM,20.996,
7044,07/28/23 09:25:00 PM,20.996,
7045,07/28/23 09:40:00 PM,20.996,
7046,07/28/23 09:55:00 PM,20.996,
7047,07/28/23 10:10:00 PM,20.996,
7048,07/28/23 10:25:00 PM,20.996,
7049,07/28/23 10:40:00 PM,20.996,
7050,07/28/23 10:55:00 PM,20.996,
7051,07/28/23 11:10:00 PM,21.091,
7052,07/28/23 11:25:00 PM,20.996,
7053,07/28/23 11:40:00 PM,20.996,
7054,07/28/23 11:55:00 PM,20.996,
7055,07/29/23 12:10:00 AM,21.091,
7056,07/29/23 12:25:00 AM,20.996,
7057,07/29/23 12:40:00 AM,20.996,
7058,07/29/23 12:55:00 AM,20.901,
7059,07/29/23 01:10:00 AM,20.901,
7060,07/29/23 01:25:00 AM,20.901,
7061,07/29/23 01:40:00 AM,20.996,
7062,07/29/23 01:55:00 AM,20.996,
7063,07/29/23 02:10:00 AM,20.996,
7064,07/29/23 02:25:00 AM,20.996,
7065,07/29/23 02:40:00 AM,20.996,
7066,07/29/23 02:55:00 AM,20.996,
7067,07/29/23 03:10:00 AM,20.996,
7068,07/29/23 03:25:00 AM,20.996,
7069,07/29/23 03:40:00 AM,20.996,
7070,07/29/23 03:55:00 AM,20.996,
7071,07/29/23 04:10:00 AM,20.996,
7072,07/29/23 04:25:00 AM,20.996,
7073,07/29/23 04:40:00 AM,20.996,
7074,07/29/23 04:55:00 AM,20.996,
7075,07/29/23 05:10:00 AM,20.996,
7076,07/29/23 05:25:00 AM,20.996,
7077,07/29/23 05:40:00 AM,20.996,
7078,07/29/23 05:55:00 AM,21.091,
7079,07/29/23 06:10:00 AM,21.091,
7080,07/29/23 06:25:00 AM,21.091,
7081,07/29/23 06:40:00 AM,21.091,
7082,07/29/23 06:55:00 AM,20.996,
7083,07/29/23 07:10:00 AM,21.091,
7084,07/29/23 07:25:00 AM,20.996,
7085,07/29/23 07:40:00 AM,21.091,
7086,07/29/23 07:55:00 AM,21.091,
7087,07/29/23 08:10:00 AM,21.091,
7088,07/29/23 08:25:00 AM,21.091,
7089,07/29/23 08:40:00 AM,21.091,
7090,07/29/23 08:55:00 AM,21.091,
7091,07/29/23 09:10:00 AM,21.091,
7092,07/29/23 09:25:00 AM,21.091,
7093,07/29/23 09:40:00 AM,21.091,
7094,07/29/23 09:55:00 AM,21.091,
7095,07/29/23 10:10:00 AM,21.091,
7096,07/29/23 10:25:00 AM,21.091,
7097,07/29/23 10:40:00 AM,21.091,
7098,07/29/23 10:55:00 AM,21.091,
7099,07/29/23 11:10:00 AM,21.091,
7100,07/29/23 11:25:00 AM,21.091,
7101,07/29/23 11:40:00 AM,21.091,
7102,07/29/23 11:55:00 AM,21.091,
7103,07/29/23 12:10:00 PM,21.091,
7104,07/29/23 12:25:00 PM,21.091,
7105,07/29/23 12:40:00 PM,21.091,
7106,07/29/23 12:55:00 PM,21.091,
7107,07/29/23 01:10:00 PM,21.091,
7108,07/29/23 01:25:00 PM,21.091,
7109,07/29/23 01:40:00 PM,21.091,
7110,07/29/23 01:55:00 PM,21.091,
7111,07/29/23 02:10:00 PM,21.091,
7112,07/29/23 02:25:00 PM,21.091,
7113,07/29/23 02:40:00 PM,21.091,
7114,07/29/23 02:55:00 PM,21.187,
7115,07/29/23 03:10:00 PM,20.996,
7116,07/29/23 03:25:00 PM,21.091,
7117,07/29/23 03:40:00 PM,20.996,
7118,07/29/23 03:55:00 PM,20.996,
7119,07/29/23 04:10:00 PM,21.091,
7120,07/29/23 04:25:00 PM,20.996,
7121,07/29/23 04:40:00 PM,20.901,
7122,07/29/23 04:55:00 PM,20.996,
7123,07/29/23 05:10:00 PM,20.901,
7124,07/29/23 05:25:00 PM,20.996,
7125,07/29/23 05:40:00 PM,20.996,
7126,07/29/23 05:55:00 PM,20.901,
7127,07/29/23 06:10:00 PM,20.901,
7128,07/29/23 06:25:00 PM,20.996,
7129,07/29/23 06:40:00 PM,20.996,
7130,07/29/23 06:55:00 PM,20.901,
7131,07/29/23 07:10:00 PM,20.901,
7132,07/29/23 07:25:00 PM,20.996,
7133,07/29/23 07:40:00 PM,20.996,
7134,07/29/23 07:55:00 PM,20.805,
7135,07/29/23 08:10:00 PM,20.901,
7136,07/29/23 08:25:00 PM,20.901,
7137,07/29/23 08:40:00 PM,20.901,
7138,07/29/23 08:55:00 PM,20.901,
7139,07/29/23 09:10:00 PM,20.901,
7140,07/29/23 09:25:00 PM,20.901,
7141,07/29/23 09:40:00 PM,20.901,
7142,07/29/23 09:55:00 PM,20.901,
7143,07/29/23 10:10:00 PM,20.901,
7144,07/29/23 10:25:00 PM,20.901,
7145,07/29/23 10:40:00 PM,20.901,
7146,07/29/23 10:55:00 PM,20.901,
7147,07/29/23 11:10:00 PM,20.901,
7148,07/29/23 11:25:00 PM,20.996,
7149,07/29/23 11:40:00 PM,20.996,
7150,07/29/23 11:55:00 PM,20.996,
7151,07/30/23 12:10:00 AM,20.901,
7152,07/30/23 12:25:00 AM,20.901,
7153,07/30/23 12:40:00 AM,20.996,
7154,07/30/23 12:55:00 AM,20.996,
7155,07/30/23 01:10:00 AM,20.901,
7156,07/30/23 01:25:00 AM,20.901,
7157,07/30/23 01:40:00 AM,20.996,
7158,07/30/23 01:55:00 AM,20.996,
7159,07/30/23 02:10:00 AM,20.996,
7160,07/30/23 02:25:00 AM,20.996,
7161,07/30/23 02:40:00 AM,20.996,
7162,07/30/23 02:55:00 AM,20.901,
7163,07/30/23 03:10:00 AM,20.901,
7164,07/30/23 03:25:00 AM,20.901,
7165,07/30/23 03:40:00 AM,20.901,
7166,07/30/23 03:55:00 AM,20.901,
7167,07/30/23 04:10:00 AM,20.901,
7168,07/30/23 04:25:00 AM,20.901,
7169,07/30/23 04:40:00 AM,20.901,
7170,07/30/23 04:55:00 AM,20.901,
7171,07/30/23 05:10:00 AM,20.901,
7172,07/30/23 05:25:00 AM,20.901,
7173,07/30/23 05:40:00 AM,20.996,
7174,07/30/23 05:55:00 AM,20.996,
7175,07/30/23 06:10:00 AM,20.901,
7176,07/30/23 06:25:00 AM,20.996,
7177,07/30/23 06:40:00 AM,20.901,
7178,07/30/23 06:55:00 AM,20.901,
7179,07/30/23 07:10:00 AM,20.996,
7180,07/30/23 07:25:00 AM,20.996,
7181,07/30/23 07:40:00 AM,20.996,
7182,07/30/23 07:55:00 AM,20.996,
7183,07/30/23 08:10:00 AM,20.996,
7184,07/30/23 08:25:00 AM,21.091,
7185,07/30/23 08:40:00 AM,21.091,
7186,07/30/23 08:55:00 AM,21.091,
7187,07/30/23 09:10:00 AM,21.091,
7188,07/30/23 09:25:00 AM,21.091,
7189,07/30/23 09:40:00 AM,20.996,
7190,07/30/23 09:55:00 AM,21.091,
7191,07/30/23 10:10:00 AM,21.091,
7192,07/30/23 10:25:00 AM,21.091,
7193,07/30/23 10:40:00 AM,21.091,
7194,07/30/23 10:55:00 AM,21.091,
7195,07/30/23 11:10:00 AM,21.091,
7196,07/30/23 11:25:00 AM,21.091,
7197,07/30/23 11:40:00 AM,21.091,
7198,07/30/23 11:55:00 AM,21.091,
7199,07/30/23 12:10:00 PM,21.091,
7200,07/30/23 12:25:00 PM,21.091,
7201,07/30/23 12:40:00 PM,21.091,
7202,07/30/23 12:55:00 PM,21.091,
7203,07/30/23 01:10:00 PM,20.996,
7204,07/30/23 01:25:00 PM,21.091,
7205,07/30/23 01:40:00 PM,21.091,
7206,07/30/23 01:55:00 PM,20.996,
7207,07/30/23 02:10:00 PM,21.091,
7208,07/30/23 02:25:00 PM,21.091,
7209,07/30/23 02:40:00 PM,21.091,
7210,07/30/23 02:55:00 PM,20.996,
7211,07/30/23 03:10:00 PM,20.996,
7212,07/30/23 03:25:00 PM,20.996,
7213,07/30/23 03:40:00 PM,20.996,
7214,07/30/23 03:55:00 PM,20.996,
7215,07/30/23 04:10:00 PM,20.901,
7216,07/30/23 04:25:00 PM,20.901,
7217,07/30/23 04:40:00 PM,20.901,
7218,07/30/23 04:55:00 PM,20.901,
7219,07/30/23 05:10:00 PM,20.996,
7220,07/30/23 05:25:00 PM,20.996,
7221,07/30/23 05:40:00 PM,20.901,
7222,07/30/23 05:55:00 PM,20.901,
7223,07/30/23 06:10:00 PM,20.901,
7224,07/30/23 06:25:00 PM,20.901,
7225,07/30/23 06:40:00 PM,20.901,
7226,07/30/23 06:55:00 PM,20.901,
7227,07/30/23 07:10:00 PM,20.901,
7228,07/30/23 07:25:00 PM,20.901,
7229,07/30/23 07:40:00 PM,20.901,
7230,07/30/23 07:55:00 PM,20.901,
7231,07/30/23 08:10:00 PM,20.901,
7232,07/30/23 08:25:00 PM,20.901,
7233,07/30/23 08:40:00 PM,20.901,
7234,07/30/23 08:55:00 PM,20.901,
7235,07/30/23 09:10:00 PM,20.901,
7236,07/30/23 09:25:00 PM,20.901,
7237,07/30/23 09:40:00 PM,20.996,
7238,07/30/23 09:55:00 PM,20.901,
7239,07/30/23 10:10:00 PM,20.901,
7240,07/30/23 10:25:00 PM,20.901,
7241,07/30/23 10:40:00 PM,20.901,
7242,07/30/23 10:55:00 PM,20.996,
7243,07/30/23 11:10:00 PM,20.901,
7244,07/30/23 11:25:00 PM,20.996,
7245,07/30/23 11:40:00 PM,20.996,
7246,07/30/23 11:55:00 PM,20.996,
7247,07/31/23 12:10:00 AM,20.901,
7248,07/31/23 12:25:00 AM,20.901,
7249,07/31/23 12:40:00 AM,20.901,
7250,07/31/23 12:55:00 AM,20.901,
7251,07/31/23 01:10:00 AM,20.901,
7252,07/31/23 01:25:00 AM,20.901,
7253,07/31/23 01:40:00 AM,20.901,
7254,07/31/23 01:55:00 AM,20.901,
7255,07/31/23 02:10:00 AM,20.901,
7256,07/31/23 02:25:00 AM,20.901,
7257,07/31/23 02:40:00 AM,20.901,
7258,07/31/23 02:55:00 AM,20.901,
7259,07/31/23 03:10:00 AM,20.901,
7260,07/31/23 03:25:00 AM,20.901,
7261,07/31/23 03:40:00 AM,20.996,
7262,07/31/23 03:55:00 AM,20.996,
7263,07/31/23 04:10:00 AM,20.901,
7264,07/31/23 04:25:00 AM,20.901,
7265,07/31/23 04:40:00 AM,20.996,
7266,07/31/23 04:55:00 AM,20.996,
7267,07/31/23 05:10:00 AM,20.996,
7268,07/31/23 05:25:00 AM,20.901,
