"Plot Title: 21744382"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744382, SEN S/N: 21744382, LBL: E>)","End Of File (LGR S/N: 21744382)"
9899,08/27/23 03:09:59 PM,28.258,
9900,08/27/23 03:24:59 PM,28.258,
9901,08/27/23 03:39:59 PM,28.258,
9902,08/27/23 03:54:59 PM,28.258,
9903,08/27/23 04:09:59 PM,28.258,
9904,08/27/23 04:24:59 PM,28.159,
9905,08/27/23 04:39:59 PM,28.159,
9906,08/27/23 04:54:59 PM,28.159,
9907,08/27/23 05:09:59 PM,28.060,
9908,08/27/23 05:24:59 PM,28.060,
9909,08/27/23 05:39:59 PM,27.961,
9910,08/27/23 05:54:59 PM,27.961,
9911,08/27/23 06:09:59 PM,27.862,
9912,08/27/23 06:24:59 PM,27.862,
9913,08/27/23 06:39:59 PM,27.764,
9914,08/27/23 06:54:59 PM,27.764,
9915,08/27/23 07:09:59 PM,27.862,
9916,08/27/23 07:24:59 PM,27.862,
9917,08/27/23 07:39:59 PM,28.060,
9918,08/27/23 07:54:59 PM,28.159,
9919,08/27/23 08:09:59 PM,28.060,
9920,08/27/23 08:24:59 PM,27.961,
9921,08/27/23 08:39:59 PM,27.961,
9922,08/27/23 08:54:59 PM,28.060,
9923,08/27/23 09:09:59 PM,28.060,
9924,08/27/23 09:24:59 PM,28.159,
9925,08/27/23 09:39:59 PM,28.060,
9926,08/27/23 09:54:59 PM,28.258,
9927,08/27/23 10:09:59 PM,28.159,
9928,08/27/23 10:24:59 PM,28.258,
9929,08/27/23 10:39:59 PM,28.258,
9930,08/27/23 10:54:59 PM,28.258,
9931,08/27/23 11:09:59 PM,28.258,
9932,08/27/23 11:24:59 PM,28.258,
9933,08/27/23 11:39:59 PM,28.258,
9934,08/27/23 11:54:59 PM,28.258,
9935,08/28/23 12:09:59 AM,28.258,
9936,08/28/23 12:24:59 AM,28.159,
9937,08/28/23 12:39:59 AM,28.060,
9938,08/28/23 12:54:59 AM,27.961,
9939,08/28/23 01:09:59 AM,27.961,
9940,08/28/23 01:24:59 AM,28.060,
9941,08/28/23 01:39:59 AM,28.060,
9942,08/28/23 01:54:59 AM,27.961,
9943,08/28/23 02:09:59 AM,27.961,
9944,08/28/23 02:24:59 AM,27.961,
9945,08/28/23 02:39:59 AM,27.862,
9946,08/28/23 02:54:59 AM,27.862,
9947,08/28/23 03:09:59 AM,27.862,
9948,08/28/23 03:24:59 AM,27.961,
9949,08/28/23 03:39:59 AM,27.961,
9950,08/28/23 03:54:59 AM,27.961,
9951,08/28/23 04:09:59 AM,27.961,
9952,08/28/23 04:24:59 AM,27.961,
9953,08/28/23 04:39:59 AM,27.862,
9954,08/28/23 04:54:59 AM,27.961,
9955,08/28/23 05:09:59 AM,27.862,
9956,08/28/23 05:24:59 AM,27.961,
9957,08/28/23 05:39:59 AM,27.862,
9958,08/28/23 05:54:59 AM,27.862,
9959,08/28/23 06:09:59 AM,27.862,
9960,08/28/23 06:24:59 AM,27.862,
9961,08/28/23 06:39:59 AM,27.862,
9962,08/28/23 06:54:59 AM,27.862,
9963,08/28/23 07:09:59 AM,27.862,
9964,08/28/23 07:24:59 AM,27.862,
9965,08/28/23 07:39:59 AM,27.764,
9966,08/28/23 07:54:59 AM,27.665,
9967,08/28/23 08:09:59 AM,27.665,
9968,08/28/23 08:24:59 AM,27.665,
9969,08/28/23 08:39:59 AM,27.764,
9970,08/28/23 08:54:59 AM,27.764,
9971,08/28/23 09:09:59 AM,27.862,
9972,08/28/23 09:24:59 AM,27.961,
9973,08/28/23 09:39:59 AM,27.961,
9974,08/28/23 09:54:59 AM,27.862,
9975,08/28/23 10:09:59 AM,27.862,
9976,08/28/23 10:24:59 AM,27.961,
9977,08/28/23 10:39:59 AM,28.060,
9978,08/28/23 10:54:59 AM,28.060,
9979,08/28/23 11:09:59 AM,27.961,
9980,08/28/23 11:24:59 AM,28.060,
9981,08/28/23 11:39:59 AM,27.961,
9982,08/28/23 11:54:59 AM,27.961,
9983,08/28/23 12:09:59 PM,27.468,
9984,08/28/23 12:24:59 PM,27.961,
9985,08/28/23 12:39:59 PM,27.961,
9986,08/28/23 12:54:59 PM,28.060,
9987,08/28/23 01:09:59 PM,28.159,
9988,08/28/23 01:24:59 PM,28.159,
9989,08/28/23 01:39:59 PM,28.159,
9990,08/28/23 01:54:59 PM,28.060,
9991,08/28/23 02:09:59 PM,28.159,
9992,08/28/23 02:24:59 PM,28.159,
9993,08/28/23 02:39:59 PM,28.159,
9994,08/28/23 02:54:59 PM,28.258,
9995,08/28/23 03:09:59 PM,28.258,
9996,08/28/23 03:24:59 PM,28.357,
9997,08/28/23 03:39:59 PM,28.357,
9998,08/28/23 03:54:59 PM,28.357,
9999,08/28/23 04:09:59 PM,28.555,
10000,08/28/23 04:24:59 PM,28.655,
10001,08/28/23 04:39:59 PM,28.655,
10002,08/28/23 04:54:59 PM,28.655,
10003,08/28/23 05:09:59 PM,28.754,
10004,08/28/23 05:24:59 PM,28.853,
10005,08/28/23 05:39:59 PM,28.853,
10006,08/28/23 05:54:59 PM,28.853,
10007,08/28/23 06:09:59 PM,28.853,
10008,08/28/23 06:24:59 PM,28.754,
10009,08/28/23 06:39:59 PM,28.754,
10010,08/28/23 06:54:59 PM,28.754,
10011,08/28/23 07:09:59 PM,28.853,
10012,08/28/23 07:24:59 PM,28.655,
10013,08/28/23 07:39:59 PM,28.456,
10014,08/28/23 07:54:59 PM,28.456,
10015,08/28/23 08:09:59 PM,28.456,
10016,08/28/23 08:24:59 PM,28.456,
10017,08/28/23 08:39:59 PM,28.555,
10018,08/28/23 08:54:59 PM,28.555,
10019,08/28/23 09:09:59 PM,28.555,
10020,08/28/23 09:24:59 PM,28.555,
10021,08/28/23 09:39:59 PM,28.555,
10022,08/28/23 09:54:59 PM,28.655,
10023,08/28/23 10:09:59 PM,28.754,
10024,08/28/23 10:24:59 PM,28.655,
10025,08/28/23 10:39:59 PM,28.555,
10026,08/28/23 10:54:59 PM,28.655,
10027,08/28/23 11:09:59 PM,28.655,
10028,08/28/23 11:24:59 PM,28.555,
10029,08/28/23 11:39:59 PM,28.655,
10030,08/28/23 11:54:59 PM,28.754,
10031,08/29/23 12:09:59 AM,28.655,
10032,08/29/23 12:24:59 AM,28.655,
10033,08/29/23 12:39:59 AM,28.555,
10034,08/29/23 12:54:59 AM,28.655,
10035,08/29/23 01:09:59 AM,28.655,
10036,08/29/23 01:24:59 AM,28.555,
10037,08/29/23 01:39:59 AM,28.555,
10038,08/29/23 01:54:59 AM,28.456,
10039,08/29/23 02:09:59 AM,28.456,
10040,08/29/23 02:24:59 AM,28.555,
10041,08/29/23 02:39:59 AM,28.655,
10042,08/29/23 02:54:59 AM,28.754,
10043,08/29/23 03:09:59 AM,28.456,
10044,08/29/23 03:24:59 AM,28.655,
10045,08/29/23 03:39:59 AM,28.655,
10046,08/29/23 03:54:59 AM,28.754,
10047,08/29/23 04:09:59 AM,28.754,
10048,08/29/23 04:24:59 AM,28.853,
10049,08/29/23 04:39:59 AM,28.853,
10050,08/29/23 04:54:59 AM,28.853,
10051,08/29/23 05:09:59 AM,28.953,
10052,08/29/23 05:24:59 AM,28.953,
10053,08/29/23 05:39:59 AM,28.853,
10054,08/29/23 05:54:59 AM,28.853,
10055,08/29/23 06:09:59 AM,28.754,
10056,08/29/23 06:24:59 AM,28.754,
10057,08/29/23 06:39:59 AM,28.655,
10058,08/29/23 06:54:59 AM,28.555,
10059,08/29/23 07:09:59 AM,28.655,
10060,08/29/23 07:24:59 AM,28.655,
10061,08/29/23 07:39:59 AM,28.754,
10062,08/29/23 07:54:59 AM,28.853,
10063,08/29/23 08:09:59 AM,28.754,
10064,08/29/23 08:24:59 AM,28.754,
10065,08/29/23 08:39:59 AM,28.655,
10066,08/29/23 08:54:59 AM,28.754,
10067,08/29/23 09:09:59 AM,28.754,
10068,08/29/23 09:24:59 AM,28.754,
10069,08/29/23 09:39:59 AM,28.754,
10070,08/29/23 09:54:59 AM,28.853,
10071,08/29/23 10:09:59 AM,28.754,
10072,08/29/23 10:24:59 AM,28.655,
10073,08/29/23 10:39:59 AM,28.357,
10074,08/29/23 10:54:59 AM,28.357,
10075,08/29/23 11:09:59 AM,28.357,
10076,08/29/23 11:24:59 AM,28.357,
10077,08/29/23 11:39:59 AM,28.258,
10078,08/29/23 11:54:59 AM,28.258,
10079,08/29/23 12:09:59 PM,28.258,
10080,08/29/23 12:24:59 PM,28.159,
10081,08/29/23 12:39:59 PM,28.159,
10082,08/29/23 12:54:59 PM,28.258,
10083,08/29/23 01:09:59 PM,28.258,
10084,08/29/23 01:24:59 PM,28.357,
10085,08/29/23 01:39:59 PM,28.357,
10086,08/29/23 01:54:59 PM,28.456,
10087,08/29/23 02:09:59 PM,28.159,
10088,08/29/23 02:24:59 PM,27.567,
10089,08/29/23 02:39:59 PM,27.567,
10090,08/29/23 02:54:59 PM,27.567,
10091,08/29/23 03:09:59 PM,27.567,
10092,08/29/23 03:24:59 PM,27.567,
10093,08/29/23 03:39:59 PM,27.468,
10094,08/29/23 03:54:59 PM,27.468,
10095,08/29/23 04:09:59 PM,27.370,
10096,08/29/23 04:24:59 PM,27.272,
10097,08/29/23 04:39:59 PM,27.272,
10098,08/29/23 04:54:59 PM,27.272,
10099,08/29/23 05:09:59 PM,27.370,
10100,08/29/23 05:24:59 PM,27.272,
10101,08/29/23 05:39:59 PM,27.272,
10102,08/29/23 05:54:59 PM,27.272,
10103,08/29/23 06:09:59 PM,27.272,
10104,08/29/23 06:24:59 PM,27.272,
10105,08/29/23 06:39:59 PM,27.272,
10106,08/29/23 06:54:59 PM,27.272,
10107,08/29/23 07:09:59 PM,27.370,
10108,08/29/23 07:24:59 PM,27.370,
10109,08/29/23 07:39:59 PM,27.370,
10110,08/29/23 07:54:59 PM,27.370,
10111,08/29/23 08:09:59 PM,27.370,
10112,08/29/23 08:24:59 PM,27.370,
10113,08/29/23 08:39:59 PM,27.272,
10114,08/29/23 08:54:59 PM,27.370,
10115,08/29/23 09:09:59 PM,27.370,
10116,08/29/23 09:24:59 PM,27.370,
10117,08/29/23 09:39:59 PM,27.468,
10118,08/29/23 09:54:59 PM,27.468,
10119,08/29/23 10:09:59 PM,27.567,
10120,08/29/23 10:24:59 PM,27.567,
10121,08/29/23 10:39:59 PM,27.567,
10122,08/29/23 10:54:59 PM,27.567,
10123,08/29/23 11:09:59 PM,27.567,
10124,08/29/23 11:24:59 PM,27.567,
10125,08/29/23 11:39:59 PM,27.567,
10126,08/29/23 11:54:59 PM,27.567,
10127,08/30/23 12:09:59 AM,27.665,
10128,08/30/23 12:24:59 AM,27.665,
10129,08/30/23 12:39:59 AM,27.567,
10130,08/30/23 12:54:59 AM,27.665,
10131,08/30/23 01:09:59 AM,27.665,
10132,08/30/23 01:24:59 AM,27.764,
10133,08/30/23 01:39:59 AM,27.665,
10134,08/30/23 01:54:59 AM,27.665,
10135,08/30/23 02:09:59 AM,27.764,
10136,08/30/23 02:24:59 AM,27.764,
10137,08/30/23 02:39:59 AM,27.665,
10138,08/30/23 02:54:59 AM,27.665,
10139,08/30/23 03:09:59 AM,27.665,
10140,08/30/23 03:24:59 AM,27.567,
10141,08/30/23 03:39:59 AM,27.567,
10142,08/30/23 03:54:59 AM,27.567,
10143,08/30/23 04:09:59 AM,27.567,
10144,08/30/23 04:24:59 AM,27.567,
10145,08/30/23 04:39:59 AM,27.468,
10146,08/30/23 04:54:59 AM,27.370,
10147,08/30/23 05:09:59 AM,27.370,
10148,08/30/23 05:24:59 AM,27.272,
10149,08/30/23 05:39:59 AM,27.272,
10150,08/30/23 05:54:59 AM,27.272,
10151,08/30/23 06:09:59 AM,27.272,
10152,08/30/23 06:24:59 AM,27.272,
10153,08/30/23 06:39:59 AM,27.272,
10154,08/30/23 06:54:59 AM,27.272,
10155,08/30/23 07:09:59 AM,27.272,
10156,08/30/23 07:24:59 AM,27.272,
10157,08/30/23 07:39:59 AM,27.272,
10158,08/30/23 07:54:59 AM,27.370,
10159,08/30/23 08:09:59 AM,27.468,
10160,08/30/23 08:24:59 AM,27.468,
10161,08/30/23 08:39:59 AM,27.567,
10162,08/30/23 08:54:59 AM,27.567,
10163,08/30/23 09:09:59 AM,27.665,
10164,08/30/23 09:24:59 AM,27.665,
10165,08/30/23 09:39:59 AM,27.567,
10166,08/30/23 09:54:59 AM,27.665,
10167,08/30/23 10:09:59 AM,27.665,
10168,08/30/23 10:24:59 AM,27.665,
10169,08/30/23 10:39:59 AM,27.567,
10170,08/30/23 10:54:59 AM,27.665,
10171,08/30/23 11:09:59 AM,28.060,
10172,08/30/23 11:24:59 AM,28.258,
10173,08/30/23 11:39:59 AM,28.357,
10174,08/30/23 11:54:59 AM,28.456,
10175,08/30/23 12:09:59 PM,28.555,
10176,08/30/23 12:24:59 PM,28.555,
10177,08/30/23 12:39:59 PM,28.555,
10178,08/30/23 12:54:59 PM,28.555,
10179,08/30/23 01:09:59 PM,28.655,
10180,08/30/23 01:24:59 PM,28.555,
10181,08/30/23 01:39:59 PM,28.456,
10182,08/30/23 01:54:59 PM,28.456,
10183,08/30/23 02:09:59 PM,28.456,
10184,08/30/23 02:24:59 PM,28.456,
10185,08/30/23 02:39:59 PM,28.555,
10186,08/30/23 02:54:59 PM,28.555,
10187,08/30/23 03:09:59 PM,28.655,
10188,08/30/23 03:24:59 PM,28.655,
10189,08/30/23 03:39:59 PM,28.655,
10190,08/30/23 03:54:59 PM,28.754,
10191,08/30/23 04:09:59 PM,28.754,
10192,08/30/23 04:24:59 PM,28.456,
10193,08/30/23 04:39:59 PM,28.456,
10194,08/30/23 04:54:59 PM,28.357,
10195,08/30/23 05:09:59 PM,28.060,
10196,08/30/23 05:24:59 PM,28.060,
10197,08/30/23 05:39:59 PM,28.060,
10198,08/30/23 05:54:59 PM,28.060,
10199,08/30/23 06:09:59 PM,28.060,
10200,08/30/23 06:24:59 PM,28.159,
10201,08/30/23 06:39:59 PM,28.159,
10202,08/30/23 06:54:59 PM,28.159,
10203,08/30/23 07:09:59 PM,28.060,
10204,08/30/23 07:24:59 PM,28.060,
10205,08/30/23 07:39:59 PM,28.159,
10206,08/30/23 07:54:59 PM,28.258,
10207,08/30/23 08:09:59 PM,28.258,
10208,08/30/23 08:24:59 PM,28.060,
10209,08/30/23 08:39:59 PM,28.060,
10210,08/30/23 08:54:59 PM,28.060,
10211,08/30/23 09:09:59 PM,28.060,
10212,08/30/23 09:24:59 PM,28.060,
10213,08/30/23 09:39:59 PM,28.159,
10214,08/30/23 09:54:59 PM,28.258,
10215,08/30/23 10:09:59 PM,28.258,
10216,08/30/23 10:24:59 PM,28.357,
10217,08/30/23 10:39:59 PM,28.258,
10218,08/30/23 10:54:59 PM,28.357,
10219,08/30/23 11:09:59 PM,28.357,
10220,08/30/23 11:24:59 PM,28.060,
10221,08/30/23 11:39:59 PM,28.060,
10222,08/30/23 11:54:59 PM,28.258,
10223,08/31/23 12:09:59 AM,28.357,
10224,08/31/23 12:24:59 AM,28.357,
10225,08/31/23 12:39:59 AM,28.258,
10226,08/31/23 12:54:59 AM,28.258,
10227,08/31/23 01:09:59 AM,28.159,
10228,08/31/23 01:24:59 AM,28.060,
10229,08/31/23 01:39:59 AM,28.060,
10230,08/31/23 01:54:59 AM,28.159,
10231,08/31/23 02:09:59 AM,28.258,
10232,08/31/23 02:24:59 AM,28.258,
10233,08/31/23 02:39:59 AM,28.456,
10234,08/31/23 02:54:59 AM,28.456,
10235,08/31/23 03:09:59 AM,28.655,
10236,08/31/23 03:24:59 AM,28.555,
10237,08/31/23 03:39:59 AM,28.655,
10238,08/31/23 03:54:59 AM,28.655,
10239,08/31/23 04:09:59 AM,28.754,
10240,08/31/23 04:24:59 AM,28.853,
10241,08/31/23 04:39:59 AM,28.953,
10242,08/31/23 04:54:59 AM,28.853,
10243,08/31/23 05:09:59 AM,28.853,
10244,08/31/23 05:24:59 AM,28.754,
10245,08/31/23 05:39:59 AM,28.754,
10246,08/31/23 05:54:59 AM,28.754,
10247,08/31/23 06:09:59 AM,28.754,
10248,08/31/23 06:24:59 AM,28.754,
10249,08/31/23 06:39:59 AM,28.655,
10250,08/31/23 06:54:59 AM,28.655,
10251,08/31/23 07:09:59 AM,28.655,
10252,08/31/23 07:24:59 AM,28.754,
10253,08/31/23 07:39:59 AM,28.754,
10254,08/31/23 07:54:59 AM,28.655,
10255,08/31/23 08:09:59 AM,28.754,
10256,08/31/23 08:24:59 AM,28.655,
10257,08/31/23 08:39:59 AM,28.655,
10258,08/31/23 08:54:59 AM,28.754,
10259,08/31/23 09:09:59 AM,28.754,
10260,08/31/23 09:24:59 AM,28.754,
10261,08/31/23 09:39:59 AM,28.754,
10262,08/31/23 09:54:59 AM,28.853,
10263,08/31/23 10:09:59 AM,28.754,
10264,08/31/23 10:24:59 AM,28.754,
10265,08/31/23 10:39:59 AM,28.655,
10266,08/31/23 10:54:59 AM,28.655,
10267,08/31/23 11:09:59 AM,28.555,
10268,08/31/23 11:24:59 AM,28.456,
10269,08/31/23 11:39:59 AM,27.272,
10270,08/31/23 11:54:59 AM,27.567,
10271,08/31/23 12:09:59 PM,27.665,
10272,08/31/23 12:24:59 PM,27.862,
10273,08/31/23 12:39:59 PM,27.961,
10274,08/31/23 12:54:59 PM,28.060,
10275,08/31/23 01:09:59 PM,28.060,
10276,08/31/23 01:24:59 PM,28.159,
10277,08/31/23 01:39:59 PM,28.258,
10278,08/31/23 01:54:59 PM,28.159,
10279,08/31/23 02:09:59 PM,28.258,
10280,08/31/23 02:24:59 PM,28.258,
10281,08/31/23 02:39:59 PM,28.159,
10282,08/31/23 02:54:59 PM,28.159,
10283,08/31/23 03:09:59 PM,28.159,
10284,08/31/23 03:24:59 PM,28.159,
10285,08/31/23 03:39:59 PM,28.159,
10286,08/31/23 03:54:59 PM,28.159,
10287,08/31/23 04:09:59 PM,28.159,
10288,08/31/23 04:24:59 PM,28.159,
10289,08/31/23 04:39:59 PM,28.060,
10290,08/31/23 04:54:59 PM,28.060,
10291,08/31/23 05:09:59 PM,27.961,
10292,08/31/23 05:24:59 PM,27.862,
10293,08/31/23 05:39:59 PM,27.862,
10294,08/31/23 05:54:59 PM,27.862,
10295,08/31/23 06:09:59 PM,27.862,
10296,08/31/23 06:24:59 PM,27.862,
10297,08/31/23 06:39:59 PM,27.961,
10298,08/31/23 06:54:59 PM,27.961,
10299,08/31/23 07:09:59 PM,27.961,
10300,08/31/23 07:24:59 PM,27.961,
10301,08/31/23 07:39:59 PM,28.060,
10302,08/31/23 07:54:59 PM,27.961,
10303,08/31/23 08:09:59 PM,27.961,
10304,08/31/23 08:24:59 PM,27.961,
10305,08/31/23 08:39:59 PM,27.961,
10306,08/31/23 08:54:59 PM,28.060,
10307,08/31/23 09:09:59 PM,28.159,
10308,08/31/23 09:24:59 PM,28.159,
10309,08/31/23 09:39:59 PM,28.159,
10310,08/31/23 09:54:59 PM,28.258,
10311,08/31/23 10:09:59 PM,28.258,
10312,08/31/23 10:24:59 PM,28.258,
10313,08/31/23 10:39:59 PM,28.357,
10314,08/31/23 10:54:59 PM,28.456,
10315,08/31/23 11:09:59 PM,28.357,
10316,08/31/23 11:24:59 PM,28.357,
10317,08/31/23 11:39:59 PM,28.357,
10318,08/31/23 11:54:59 PM,28.456,
10319,09/01/23 12:09:59 AM,28.357,
10320,09/01/23 12:24:59 AM,28.456,
10321,09/01/23 12:39:59 AM,28.357,
10322,09/01/23 12:54:59 AM,28.555,
10323,09/01/23 01:09:59 AM,28.456,
10324,09/01/23 01:24:59 AM,28.456,
10325,09/01/23 01:39:59 AM,28.456,
10326,09/01/23 01:54:59 AM,28.456,
10327,09/01/23 02:09:59 AM,28.456,
10328,09/01/23 02:24:59 AM,28.357,
10329,09/01/23 02:39:59 AM,28.357,
10330,09/01/23 02:54:59 AM,28.357,
10331,09/01/23 03:09:59 AM,28.456,
10332,09/01/23 03:24:59 AM,28.357,
10333,09/01/23 03:39:59 AM,28.357,
10334,09/01/23 03:54:59 AM,28.456,
10335,09/01/23 04:09:59 AM,28.456,
10336,09/01/23 04:24:59 AM,28.357,
10337,09/01/23 04:39:59 AM,28.357,
10338,09/01/23 04:54:59 AM,28.258,
10339,09/01/23 05:09:59 AM,28.258,
10340,09/01/23 05:24:59 AM,28.159,
10341,09/01/23 05:39:59 AM,28.159,
10342,09/01/23 05:54:59 AM,28.060,
10343,09/01/23 06:09:59 AM,28.159,
10344,09/01/23 06:24:59 AM,28.159,
10345,09/01/23 06:39:59 AM,28.060,
10346,09/01/23 06:54:59 AM,27.961,
10347,09/01/23 07:09:59 AM,28.060,
10348,09/01/23 07:24:59 AM,28.159,
10349,09/01/23 07:39:59 AM,28.258,
10350,09/01/23 07:54:59 AM,28.258,
10351,09/01/23 08:09:59 AM,28.357,
10352,09/01/23 08:24:59 AM,28.357,
10353,09/01/23 08:39:59 AM,28.456,
10354,09/01/23 08:54:59 AM,28.555,
10355,09/01/23 09:09:59 AM,28.555,
10356,09/01/23 09:24:59 AM,28.357,
10357,09/01/23 09:39:59 AM,28.357,
10358,09/01/23 09:54:59 AM,28.258,
10359,09/01/23 10:09:59 AM,28.159,
10360,09/01/23 10:24:59 AM,28.060,
10361,09/01/23 10:39:59 AM,27.961,
10362,09/01/23 10:54:59 AM,27.961,
10363,09/01/23 11:09:59 AM,27.961,
10364,09/01/23 11:24:59 AM,27.961,
10365,09/01/23 11:39:59 AM,27.961,
10366,09/01/23 11:54:59 AM,28.060,
10367,09/01/23 12:09:59 PM,28.060,
10368,09/01/23 12:24:59 PM,28.159,
10369,09/01/23 12:39:59 PM,28.258,
10370,09/01/23 12:54:59 PM,28.357,
10371,09/01/23 01:09:59 PM,28.357,
10372,09/01/23 01:24:59 PM,28.456,
10373,09/01/23 01:39:59 PM,28.456,
10374,09/01/23 01:54:59 PM,28.060,
10375,09/01/23 02:09:59 PM,28.060,
10376,09/01/23 02:24:59 PM,28.159,
10377,09/01/23 02:39:59 PM,28.060,
10378,09/01/23 02:54:59 PM,28.060,
10379,09/01/23 03:09:59 PM,27.961,
10380,09/01/23 03:24:59 PM,28.060,
10381,09/01/23 03:39:59 PM,28.060,
10382,09/01/23 03:54:59 PM,28.159,
10383,09/01/23 04:09:59 PM,28.159,
10384,09/01/23 04:24:59 PM,28.159,
10385,09/01/23 04:39:59 PM,28.060,
10386,09/01/23 04:54:59 PM,28.060,
10387,09/01/23 05:09:59 PM,28.060,
10388,09/01/23 05:24:59 PM,28.060,
10389,09/01/23 05:39:59 PM,28.159,
10390,09/01/23 05:54:59 PM,28.060,
10391,09/01/23 06:09:59 PM,28.258,
10392,09/01/23 06:24:59 PM,28.357,
10393,09/01/23 06:39:59 PM,28.357,
10394,09/01/23 06:54:59 PM,28.456,
10395,09/01/23 07:09:59 PM,28.456,
10396,09/01/23 07:24:59 PM,28.555,
10397,09/01/23 07:39:59 PM,28.555,
10398,09/01/23 07:54:59 PM,28.555,
10399,09/01/23 08:09:59 PM,28.555,
10400,09/01/23 08:24:59 PM,28.555,
10401,09/01/23 08:39:59 PM,28.555,
10402,09/01/23 08:54:59 PM,28.555,
10403,09/01/23 09:09:59 PM,28.456,
10404,09/01/23 09:24:59 PM,28.357,
10405,09/01/23 09:39:59 PM,28.357,
10406,09/01/23 09:54:59 PM,28.258,
10407,09/01/23 10:09:59 PM,28.159,
10408,09/01/23 10:24:59 PM,28.159,
10409,09/01/23 10:39:59 PM,28.159,
10410,09/01/23 10:54:59 PM,28.159,
10411,09/01/23 11:09:59 PM,28.060,
10412,09/01/23 11:24:59 PM,28.060,
10413,09/01/23 11:39:59 PM,28.060,
10414,09/01/23 11:54:59 PM,28.060,
10415,09/02/23 12:09:59 AM,28.159,
10416,09/02/23 12:24:59 AM,28.159,
10417,09/02/23 12:39:59 AM,28.159,
10418,09/02/23 12:54:59 AM,28.159,
10419,09/02/23 01:09:59 AM,28.159,
10420,09/02/23 01:24:59 AM,28.258,
10421,09/02/23 01:39:59 AM,28.357,
10422,09/02/23 01:54:59 AM,28.456,
10423,09/02/23 02:09:59 AM,28.456,
10424,09/02/23 02:24:59 AM,28.555,
10425,09/02/23 02:39:59 AM,28.555,
10426,09/02/23 02:54:59 AM,28.555,
10427,09/02/23 03:09:59 AM,28.456,
10428,09/02/23 03:24:59 AM,28.456,
10429,09/02/23 03:39:59 AM,28.456,
10430,09/02/23 03:54:59 AM,28.456,
10431,09/02/23 04:09:59 AM,28.456,
10432,09/02/23 04:24:59 AM,28.456,
10433,09/02/23 04:39:59 AM,28.456,
10434,09/02/23 04:54:59 AM,28.357,
10435,09/02/23 05:09:59 AM,28.258,
10436,09/02/23 05:24:59 AM,28.159,
10437,09/02/23 05:39:59 AM,28.060,
10438,09/02/23 05:54:59 AM,28.159,
10439,09/02/23 06:09:59 AM,28.060,
10440,09/02/23 06:24:59 AM,28.060,
10441,09/02/23 06:39:59 AM,28.060,
10442,09/02/23 06:54:59 AM,28.060,
10443,09/02/23 07:09:59 AM,28.060,
10444,09/02/23 07:24:59 AM,28.159,
10445,09/02/23 07:39:59 AM,28.159,
10446,09/02/23 07:54:59 AM,28.159,
10447,09/02/23 08:09:59 AM,28.159,
10448,09/02/23 08:24:59 AM,28.159,
10449,09/02/23 08:39:59 AM,28.159,
10450,09/02/23 08:54:59 AM,28.060,
10451,09/02/23 09:09:59 AM,28.060,
10452,09/02/23 09:24:59 AM,28.060,
10453,09/02/23 09:39:59 AM,28.060,
10454,09/02/23 09:54:59 AM,28.060,
10455,09/02/23 10:09:59 AM,28.060,
10456,09/02/23 10:24:59 AM,27.961,
10457,09/02/23 10:39:59 AM,27.961,
10458,09/02/23 10:54:59 AM,28.060,
10459,09/02/23 11:09:59 AM,28.060,
10460,09/02/23 11:24:59 AM,28.060,
10461,09/02/23 11:39:59 AM,28.060,
10462,09/02/23 11:54:59 AM,27.961,
10463,09/02/23 12:09:59 PM,28.060,
10464,09/02/23 12:24:59 PM,28.060,
10465,09/02/23 12:39:59 PM,28.060,
10466,09/02/23 12:54:59 PM,28.060,
10467,09/02/23 01:09:59 PM,28.060,
10468,09/02/23 01:24:59 PM,28.060,
10469,09/02/23 01:39:59 PM,28.060,
10470,09/02/23 01:54:59 PM,28.159,
10471,09/02/23 02:09:59 PM,28.159,
10472,09/02/23 02:24:59 PM,28.258,
10473,09/02/23 02:39:59 PM,28.357,
10474,09/02/23 02:54:59 PM,28.456,
10475,09/02/23 03:09:59 PM,28.555,
10476,09/02/23 03:24:59 PM,28.555,
10477,09/02/23 03:39:59 PM,28.555,
10478,09/02/23 03:54:59 PM,28.456,
10479,09/02/23 04:09:59 PM,28.555,
10480,09/02/23 04:24:59 PM,28.456,
10481,09/02/23 04:39:59 PM,28.357,
10482,09/02/23 04:54:59 PM,28.357,
10483,09/02/23 05:09:59 PM,28.258,
10484,09/02/23 05:24:59 PM,28.159,
10485,09/02/23 05:39:59 PM,28.060,
10486,09/02/23 05:54:59 PM,27.961,
10487,09/02/23 06:09:59 PM,27.961,
10488,09/02/23 06:24:59 PM,27.961,
10489,09/02/23 06:39:59 PM,27.961,
10490,09/02/23 06:54:59 PM,27.961,
10491,09/02/23 07:09:59 PM,27.961,
10492,09/02/23 07:24:59 PM,27.961,
10493,09/02/23 07:39:59 PM,27.961,
10494,09/02/23 07:54:59 PM,27.961,
10495,09/02/23 08:09:59 PM,27.961,
10496,09/02/23 08:24:59 PM,27.961,
10497,09/02/23 08:39:59 PM,28.060,
10498,09/02/23 08:54:59 PM,28.060,
10499,09/02/23 09:09:59 PM,28.060,
10500,09/02/23 09:24:59 PM,28.060,
10501,09/02/23 09:39:59 PM,28.159,
10502,09/02/23 09:54:59 PM,28.258,
