"Plot Title: 21744379"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744379, SEN S/N: 21744379, LBL: D)","Coupler Attached (LGR S/N: 21744379)","Host Connected (LGR S/N: 21744379)","Stopped (LGR S/N: 21744379)","End Of File (LGR S/N: 21744379)"
17587,11/15/23 05:10:00 PM,18.996,,,,
17588,11/15/23 05:25:00 PM,18.996,,,,
17589,11/15/23 05:40:00 PM,18.996,,,,
17590,11/15/23 05:55:00 PM,18.996,,,,
17591,11/15/23 06:10:00 PM,18.996,,,,
17592,11/15/23 06:25:00 PM,18.996,,,,
17593,11/15/23 06:40:00 PM,18.996,,,,
17594,11/15/23 06:55:00 PM,18.996,,,,
17595,11/15/23 07:10:00 PM,18.996,,,,
17596,11/15/23 07:25:00 PM,18.996,,,,
17597,11/15/23 07:40:00 PM,18.996,,,,
17598,11/15/23 07:55:00 PM,18.901,,,,
17599,11/15/23 08:10:00 PM,18.996,,,,
17600,11/15/23 08:25:00 PM,18.996,,,,
17601,11/15/23 08:40:00 PM,18.996,,,,
17602,11/15/23 08:55:00 PM,18.996,,,,
17603,11/15/23 09:10:00 PM,18.996,,,,
17604,11/15/23 09:25:00 PM,18.996,,,,
17605,11/15/23 09:40:00 PM,18.996,,,,
17606,11/15/23 09:55:00 PM,18.996,,,,
17607,11/15/23 10:10:00 PM,18.901,,,,
17608,11/15/23 10:25:00 PM,18.996,,,,
17609,11/15/23 10:40:00 PM,18.996,,,,
17610,11/15/23 10:55:00 PM,18.996,,,,
17611,11/15/23 11:10:00 PM,18.996,,,,
17612,11/15/23 11:25:00 PM,18.996,,,,
17613,11/15/23 11:40:00 PM,18.996,,,,
17614,11/15/23 11:55:00 PM,18.996,,,,
17615,11/16/23 12:10:00 AM,18.996,,,,
17616,11/16/23 12:25:00 AM,18.996,,,,
17617,11/16/23 12:40:00 AM,18.996,,,,
17618,11/16/23 12:55:00 AM,18.996,,,,
17619,11/16/23 01:10:00 AM,18.996,,,,
17620,11/16/23 01:25:00 AM,18.996,,,,
17621,11/16/23 01:40:00 AM,18.996,,,,
17622,11/16/23 01:55:00 AM,18.996,,,,
17623,11/16/23 02:10:00 AM,18.996,,,,
17624,11/16/23 02:25:00 AM,18.996,,,,
17625,11/16/23 02:40:00 AM,18.996,,,,
17626,11/16/23 02:55:00 AM,18.996,,,,
17627,11/16/23 03:10:00 AM,18.996,,,,
17628,11/16/23 03:25:00 AM,18.996,,,,
17629,11/16/23 03:40:00 AM,18.996,,,,
17630,11/16/23 03:55:00 AM,18.996,,,,
17631,11/16/23 04:10:00 AM,18.996,,,,
17632,11/16/23 04:25:00 AM,18.996,,,,
17633,11/16/23 04:40:00 AM,18.996,,,,
17634,11/16/23 04:55:00 AM,18.996,,,,
17635,11/16/23 05:10:00 AM,18.996,,,,
17636,11/16/23 05:25:00 AM,18.996,,,,
17637,11/16/23 05:40:00 AM,18.996,,,,
17638,11/16/23 05:55:00 AM,18.996,,,,
17639,11/16/23 06:10:00 AM,18.996,,,,
17640,11/16/23 06:25:00 AM,18.996,,,,
17641,11/16/23 06:40:00 AM,18.996,,,,
17642,11/16/23 06:55:00 AM,18.996,,,,
17643,11/16/23 07:10:00 AM,18.996,,,,
17644,11/16/23 07:25:00 AM,18.996,,,,
17645,11/16/23 07:40:00 AM,18.996,,,,
17646,11/16/23 07:55:00 AM,18.996,,,,
17647,11/16/23 08:10:00 AM,18.996,,,,
17648,11/16/23 08:25:00 AM,18.996,,,,
17649,11/16/23 08:40:00 AM,18.996,,,,
17650,11/16/23 08:55:00 AM,18.996,,,,
17651,11/16/23 09:10:00 AM,18.996,,,,
17652,11/16/23 09:25:00 AM,18.996,,,,
17653,11/16/23 09:40:00 AM,18.996,,,,
17654,11/16/23 09:55:00 AM,18.996,,,,
17655,11/16/23 10:10:00 AM,18.996,,,,
17656,11/16/23 10:25:00 AM,18.996,,,,
17657,11/16/23 10:40:00 AM,18.996,,,,
17658,11/16/23 10:55:00 AM,18.996,,,,
17659,11/16/23 11:10:00 AM,18.996,,,,
17660,11/16/23 11:25:00 AM,18.996,,,,
17661,11/16/23 11:40:00 AM,18.996,,,,
17662,11/16/23 11:55:00 AM,18.996,,,,
17663,11/16/23 12:10:00 PM,18.996,,,,
17664,11/16/23 12:25:00 PM,18.996,,,,
17665,11/16/23 12:40:00 PM,18.996,,,,
17666,11/16/23 12:55:00 PM,18.996,,,,
17667,11/16/23 01:10:00 PM,18.996,,,,
17668,11/16/23 01:25:00 PM,18.996,,,,
17669,11/16/23 01:40:00 PM,18.996,,,,
17670,11/16/23 01:55:00 PM,18.996,,,,
17671,11/16/23 02:10:00 PM,18.996,,,,
17672,11/16/23 02:25:00 PM,18.996,,,,
17673,11/16/23 02:40:00 PM,18.996,,,,
17674,11/16/23 02:55:00 PM,18.996,,,,
17675,11/16/23 03:10:00 PM,18.996,,,,
17676,11/16/23 03:25:00 PM,18.996,,,,
17677,11/16/23 03:40:00 PM,18.996,,,,
17678,11/16/23 03:55:00 PM,18.996,,,,
17679,11/16/23 04:10:00 PM,18.996,,,,
17680,11/16/23 04:25:00 PM,18.996,,,,
17681,11/16/23 04:40:00 PM,18.996,,,,
17682,11/16/23 04:55:00 PM,18.996,,,,
17683,11/16/23 05:10:00 PM,18.996,,,,
17684,11/16/23 05:25:00 PM,18.996,,,,
17685,11/16/23 05:40:00 PM,18.996,,,,
17686,11/16/23 05:55:00 PM,18.996,,,,
17687,11/16/23 06:10:00 PM,18.996,,,,
17688,11/16/23 06:25:00 PM,18.996,,,,
17689,11/16/23 06:40:00 PM,18.996,,,,
17690,11/16/23 06:55:00 PM,18.996,,,,
17691,11/16/23 07:10:00 PM,18.996,,,,
17692,11/16/23 07:25:00 PM,18.996,,,,
17693,11/16/23 07:40:00 PM,18.996,,,,
17694,11/16/23 07:55:00 PM,18.996,,,,
17695,11/16/23 08:10:00 PM,18.996,,,,
17696,11/16/23 08:25:00 PM,18.996,,,,
17697,11/16/23 08:40:00 PM,18.996,,,,
17698,11/16/23 08:55:00 PM,18.996,,,,
17699,11/16/23 09:10:00 PM,18.996,,,,
17700,11/16/23 09:25:00 PM,18.996,,,,
17701,11/16/23 09:40:00 PM,18.996,,,,
17702,11/16/23 09:55:00 PM,18.996,,,,
17703,11/16/23 10:10:00 PM,18.996,,,,
17704,11/16/23 10:25:00 PM,18.996,,,,
17705,11/16/23 10:40:00 PM,18.996,,,,
17706,11/16/23 10:55:00 PM,18.996,,,,
17707,11/16/23 11:10:00 PM,18.996,,,,
17708,11/16/23 11:25:00 PM,18.996,,,,
17709,11/16/23 11:40:00 PM,18.996,,,,
17710,11/16/23 11:55:00 PM,18.996,,,,
17711,11/17/23 12:10:00 AM,18.996,,,,
17712,11/17/23 12:25:00 AM,18.996,,,,
17713,11/17/23 12:40:00 AM,18.996,,,,
17714,11/17/23 12:55:00 AM,18.996,,,,
17715,11/17/23 01:10:00 AM,18.996,,,,
17716,11/17/23 01:25:00 AM,18.996,,,,
17717,11/17/23 01:40:00 AM,18.996,,,,
17718,11/17/23 01:55:00 AM,18.996,,,,
17719,11/17/23 02:10:00 AM,18.996,,,,
17720,11/17/23 02:25:00 AM,18.996,,,,
17721,11/17/23 02:40:00 AM,18.996,,,,
17722,11/17/23 02:55:00 AM,18.996,,,,
17723,11/17/23 03:10:00 AM,18.996,,,,
17724,11/17/23 03:25:00 AM,18.996,,,,
17725,11/17/23 03:40:00 AM,18.996,,,,
17726,11/17/23 03:55:00 AM,18.996,,,,
17727,11/17/23 04:10:00 AM,18.996,,,,
17728,11/17/23 04:25:00 AM,18.996,,,,
17729,11/17/23 04:40:00 AM,18.996,,,,
17730,11/17/23 04:55:00 AM,18.996,,,,
17731,11/17/23 05:10:00 AM,18.996,,,,
17732,11/17/23 05:25:00 AM,18.996,,,,
17733,11/17/23 05:40:00 AM,18.996,,,,
17734,11/17/23 05:55:00 AM,18.996,,,,
17735,11/17/23 06:10:00 AM,18.996,,,,
17736,11/17/23 06:25:00 AM,18.996,,,,
17737,11/17/23 06:40:00 AM,18.996,,,,
17738,11/17/23 06:55:00 AM,18.996,,,,
17739,11/17/23 07:10:00 AM,18.996,,,,
17740,11/17/23 07:25:00 AM,18.996,,,,
17741,11/17/23 07:40:00 AM,18.996,,,,
17742,11/17/23 07:55:00 AM,18.996,,,,
17743,11/17/23 08:10:00 AM,18.996,,,,
17744,11/17/23 08:25:00 AM,18.996,,,,
17745,11/17/23 08:40:00 AM,18.996,,,,
17746,11/17/23 08:55:00 AM,18.996,,,,
17747,11/17/23 09:10:00 AM,18.996,,,,
17748,11/17/23 09:25:00 AM,18.996,,,,
17749,11/17/23 09:40:00 AM,18.996,,,,
17750,11/17/23 09:55:00 AM,18.996,,,,
17751,11/17/23 10:10:00 AM,18.996,,,,
17752,11/17/23 10:25:00 AM,18.996,,,,
17753,11/17/23 10:40:00 AM,18.996,,,,
17754,11/17/23 10:55:00 AM,18.996,,,,
17755,11/17/23 11:10:00 AM,18.996,,,,
17756,11/17/23 11:25:00 AM,19.092,,,,
17757,11/17/23 11:40:00 AM,19.092,,,,
17758,11/17/23 11:55:00 AM,19.092,,,,
17759,11/17/23 12:10:00 PM,19.092,,,,
17760,11/17/23 12:25:00 PM,19.187,,,,
17761,11/17/23 12:40:00 PM,19.187,,,,
17762,11/17/23 12:55:00 PM,19.187,,,,
17763,11/17/23 01:10:00 PM,19.187,,,,
17764,11/17/23 01:25:00 PM,19.187,,,,
17765,11/17/23 01:40:00 PM,19.282,,,,
17766,11/17/23 01:55:00 PM,19.187,,,,
17767,11/17/23 02:10:00 PM,19.187,,,,
17768,11/17/23 02:25:00 PM,19.187,,,,
17769,11/17/23 02:40:00 PM,19.187,,,,
17770,11/17/23 02:55:00 PM,19.948,,,,
17771,11/17/23 03:10:00 PM,20.424,,,,
17772,11/17/23 03:25:00 PM,21.187,,,,
17773,11/17/23 03:40:00 PM,21.951,,,,
17774,11/17/23 03:55:00 PM,22.621,,,,
17775,11/17/23 04:10:00 PM,23.292,,,,
17776,11/17/23 04:25:00 PM,23.966,,,,
17777,11/17/23 04:40:00 PM,24.351,,,,
17778,11/17/23 04:55:00 PM,24.641,,,,
17779,11/17/23 05:10:00 PM,24.931,,,,
17780,11/17/23 05:25:00 PM,25.125,,,,
17781,11/17/23 05:40:00 PM,25.319,,,,
17782,11/17/23 05:55:00 PM,25.513,,,,
17783,11/17/23 06:10:00 PM,25.708,,,,
17784,11/17/23 06:25:00 PM,25.805,,,,
17785,11/17/23 06:40:00 PM,26.000,,,,
17786,11/17/23 06:55:00 PM,26.195,,,,
17787,11/17/23 07:10:00 PM,26.195,,,,
17788,11/17/23 07:25:00 PM,26.292,,,,
17789,11/17/23 07:40:00 PM,26.390,,,,
17790,11/17/23 07:55:00 PM,26.390,,,,
17791,11/17/23 08:10:00 PM,26.488,,,,
17792,11/17/23 08:25:00 PM,26.781,,,,
17793,11/17/23 08:40:00 PM,26.879,,,,
17794,11/17/23 08:55:00 PM,26.977,,,,
17795,11/17/23 09:10:00 PM,26.879,,,,
17796,11/17/23 09:25:00 PM,26.977,,,,
17797,11/17/23 09:40:00 PM,26.977,,,,
17798,11/17/23 09:55:00 PM,26.879,,,,
17799,11/17/23 10:10:00 PM,26.977,,,,
17800,11/17/23 10:25:00 PM,26.879,,,,
17801,11/17/23 10:40:00 PM,26.879,,,,
17802,11/17/23 10:55:00 PM,26.977,,,,
17803,11/17/23 11:10:00 PM,26.977,,,,
17804,11/17/23 11:25:00 PM,26.977,,,,
17805,11/17/23 11:40:00 PM,26.977,,,,
17806,11/17/23 11:55:00 PM,26.977,,,,
17807,11/18/23 12:10:00 AM,26.977,,,,
17808,11/18/23 12:25:00 AM,26.977,,,,
17809,11/18/23 12:40:00 AM,26.977,,,,
17810,11/18/23 12:55:00 AM,26.977,,,,
17811,11/18/23 01:10:00 AM,26.977,,,,
17812,11/18/23 01:25:00 AM,26.977,,,,
17813,11/18/23 01:40:00 AM,26.977,,,,
17814,11/18/23 01:55:00 AM,26.977,,,,
17815,11/18/23 02:10:00 AM,26.977,,,,
17816,11/18/23 02:25:00 AM,26.977,,,,
17817,11/18/23 02:40:00 AM,26.977,,,,
17818,11/18/23 02:55:00 AM,26.977,,,,
17819,11/18/23 03:10:00 AM,26.977,,,,
17820,11/18/23 03:25:00 AM,26.977,,,,
17821,11/18/23 03:40:00 AM,26.977,,,,
17822,11/18/23 03:55:00 AM,26.879,,,,
17823,11/18/23 04:10:00 AM,26.879,,,,
17824,11/18/23 04:25:00 AM,26.879,,,,
17825,11/18/23 04:40:00 AM,26.879,,,,
17826,11/18/23 04:55:00 AM,26.879,,,,
17827,11/18/23 05:10:00 AM,26.879,,,,
17828,11/18/23 05:25:00 AM,26.879,,,,
17829,11/18/23 05:40:00 AM,26.879,,,,
17830,11/18/23 05:55:00 AM,26.879,,,,
17831,11/18/23 06:10:00 AM,26.879,,,,
17832,11/18/23 06:25:00 AM,26.879,,,,
17833,11/18/23 06:40:00 AM,26.879,,,,
17834,11/18/23 06:55:00 AM,26.879,,,,
17835,11/18/23 07:10:00 AM,26.879,,,,
17836,11/18/23 07:25:00 AM,26.879,,,,
17837,11/18/23 07:40:00 AM,26.781,,,,
17838,11/18/23 07:55:00 AM,26.879,,,,
17839,11/18/23 08:10:00 AM,26.781,,,,
17840,11/18/23 08:25:00 AM,26.781,,,,
17841,11/18/23 08:40:00 AM,26.781,,,,
17842,11/18/23 08:55:00 AM,26.781,,,,
17843,11/18/23 09:10:00 AM,26.781,,,,
17844,11/18/23 09:25:00 AM,26.781,,,,
17845,11/18/23 09:40:00 AM,26.781,,,,
17846,11/18/23 09:55:00 AM,26.781,,,,
17847,11/18/23 10:10:00 AM,26.879,,,,
17848,11/18/23 10:25:00 AM,26.879,,,,
17849,11/18/23 10:40:00 AM,26.879,,,,
17850,11/18/23 10:55:00 AM,26.879,,,,
17851,11/18/23 11:10:00 AM,26.781,,,,
17852,11/18/23 11:25:00 AM,26.879,,,,
17853,11/18/23 11:40:00 AM,26.879,,,,
17854,11/18/23 11:55:00 AM,26.879,,,,
17855,11/18/23 12:10:00 PM,26.879,,,,
17856,11/18/23 12:25:00 PM,26.781,,,,
17857,11/18/23 12:40:00 PM,26.781,,,,
17858,11/18/23 12:55:00 PM,26.781,,,,
17859,11/18/23 01:10:00 PM,26.879,,,,
17860,11/18/23 01:25:00 PM,26.879,,,,
17861,11/18/23 01:40:00 PM,26.879,,,,
17862,11/18/23 01:55:00 PM,26.879,,,,
17863,11/18/23 02:10:00 PM,26.879,,,,
17864,11/18/23 02:25:00 PM,26.879,,,,
17865,11/18/23 02:40:00 PM,26.977,,,,
17866,11/18/23 02:55:00 PM,26.879,,,,
17867,11/18/23 03:10:00 PM,26.977,,,,
17868,11/18/23 03:25:00 PM,26.977,,,,
17869,11/18/23 03:40:00 PM,26.977,,,,
17870,11/18/23 03:55:00 PM,26.977,,,,
17871,11/18/23 04:10:00 PM,26.977,,,,
17872,11/18/23 04:25:00 PM,26.879,,,,
17873,11/18/23 04:40:00 PM,26.879,,,,
17874,11/18/23 04:55:00 PM,26.879,,,,
17875,11/18/23 05:10:00 PM,26.781,,,,
17876,11/18/23 05:25:00 PM,26.781,,,,
17877,11/18/23 05:40:00 PM,26.781,,,,
17878,11/18/23 05:55:00 PM,26.781,,,,
17879,11/18/23 06:10:00 PM,26.879,,,,
17880,11/18/23 06:25:00 PM,26.879,,,,
17881,11/18/23 06:40:00 PM,26.879,,,,
17882,11/18/23 06:55:00 PM,26.879,,,,
17883,11/18/23 07:10:00 PM,26.879,,,,
17884,11/18/23 07:25:00 PM,26.977,,,,
17885,11/18/23 07:40:00 PM,26.879,,,,
17886,11/18/23 07:55:00 PM,26.977,,,,
17887,11/18/23 08:10:00 PM,26.977,,,,
17888,11/18/23 08:25:00 PM,26.977,,,,
17889,11/18/23 08:40:00 PM,26.977,,,,
17890,11/18/23 08:55:00 PM,26.977,,,,
17891,11/18/23 09:10:00 PM,26.977,,,,
17892,11/18/23 09:25:00 PM,26.977,,,,
17893,11/18/23 09:40:00 PM,26.977,,,,
17894,11/18/23 09:55:00 PM,26.977,,,,
17895,11/18/23 10:10:00 PM,26.977,,,,
17896,11/18/23 10:25:00 PM,26.977,,,,
17897,11/18/23 10:40:00 PM,27.075,,,,
17898,11/18/23 10:55:00 PM,27.075,,,,
17899,11/18/23 11:10:00 PM,27.075,,,,
17900,11/18/23 11:25:00 PM,27.075,,,,
17901,11/18/23 11:40:00 PM,27.075,,,,
17902,11/18/23 11:55:00 PM,27.075,,,,
17903,11/19/23 12:10:00 AM,27.075,,,,
17904,11/19/23 12:25:00 AM,27.075,,,,
17905,11/19/23 12:40:00 AM,27.075,,,,
17906,11/19/23 12:55:00 AM,27.075,,,,
17907,11/19/23 01:10:00 AM,27.173,,,,
17908,11/19/23 01:25:00 AM,27.075,,,,
17909,11/19/23 01:40:00 AM,27.173,,,,
17910,11/19/23 01:55:00 AM,27.075,,,,
17911,11/19/23 02:10:00 AM,27.075,,,,
17912,11/19/23 02:25:00 AM,27.173,,,,
17913,11/19/23 02:40:00 AM,27.173,,,,
17914,11/19/23 02:55:00 AM,27.075,,,,
17915,11/19/23 03:10:00 AM,27.173,,,,
17916,11/19/23 03:25:00 AM,27.075,,,,
17917,11/19/23 03:40:00 AM,27.075,,,,
17918,11/19/23 03:55:00 AM,27.075,,,,
17919,11/19/23 04:10:00 AM,27.075,,,,
17920,11/19/23 04:25:00 AM,27.075,,,,
17921,11/19/23 04:40:00 AM,27.075,,,,
17922,11/19/23 04:55:00 AM,27.075,,,,
17923,11/19/23 05:10:00 AM,27.075,,,,
17924,11/19/23 05:25:00 AM,27.075,,,,
17925,11/19/23 05:40:00 AM,27.075,,,,
17926,11/19/23 05:55:00 AM,26.977,,,,
17927,11/19/23 06:10:00 AM,27.075,,,,
17928,11/19/23 06:25:00 AM,26.977,,,,
17929,11/19/23 06:40:00 AM,27.075,,,,
17930,11/19/23 06:55:00 AM,26.977,,,,
17931,11/19/23 07:10:00 AM,26.977,,,,
17932,11/19/23 07:25:00 AM,26.977,,,,
17933,11/19/23 07:40:00 AM,27.075,,,,
17934,11/19/23 07:55:00 AM,27.075,,,,
17935,11/19/23 08:10:00 AM,27.075,,,,
17936,11/19/23 08:25:00 AM,27.075,,,,
17937,11/19/23 08:40:00 AM,27.075,,,,
17938,11/19/23 08:55:00 AM,26.977,,,,
17939,11/19/23 09:10:00 AM,26.977,,,,
17940,11/19/23 09:25:00 AM,26.977,,,,
17941,11/19/23 09:40:00 AM,26.977,,,,
17942,11/19/23 09:55:00 AM,26.977,,,,
17943,11/19/23 10:10:00 AM,26.977,,,,
17944,11/19/23 10:25:00 AM,26.977,,,,
17945,11/19/23 10:40:00 AM,26.977,,,,
17946,11/19/23 10:55:00 AM,27.075,,,,
17947,11/19/23 11:10:00 AM,26.977,,,,
17948,11/19/23 11:25:00 AM,26.977,,,,
17949,11/19/23 11:40:00 AM,26.977,,,,
17950,11/19/23 11:55:00 AM,26.977,,,,
17951,11/19/23 12:10:00 PM,26.977,,,,
17952,11/19/23 12:25:00 PM,26.977,,,,
17953,11/19/23 12:40:00 PM,26.977,,,,
17954,11/19/23 12:55:00 PM,26.977,,,,
17955,11/19/23 01:10:00 PM,26.977,,,,
17956,11/19/23 01:25:00 PM,26.977,,,,
17957,11/19/23 01:40:00 PM,27.075,,,,
17958,11/19/23 01:55:00 PM,26.977,,,,
17959,11/19/23 02:10:00 PM,27.075,,,,
17960,11/19/23 02:25:00 PM,27.075,,,,
17961,11/19/23 02:40:00 PM,26.977,,,,
17962,11/19/23 02:55:00 PM,27.075,,,,
17963,11/19/23 03:10:00 PM,26.977,,,,
17964,11/19/23 03:25:00 PM,26.977,,,,
17965,11/19/23 03:40:00 PM,26.977,,,,
17966,11/19/23 03:55:00 PM,26.977,,,,
17967,11/19/23 04:10:00 PM,26.977,,,,
17968,11/19/23 04:25:00 PM,26.977,,,,
17969,11/19/23 04:40:00 PM,26.977,,,,
17970,11/19/23 04:55:00 PM,26.977,,,,
17971,11/19/23 05:10:00 PM,26.977,,,,
17972,11/19/23 05:25:00 PM,26.977,,,,
17973,11/19/23 05:40:00 PM,26.977,,,,
17974,11/19/23 05:55:00 PM,26.977,,,,
17975,11/19/23 06:10:00 PM,26.977,,,,
17976,11/19/23 06:25:00 PM,26.977,,,,
17977,11/19/23 06:40:00 PM,26.977,,,,
17978,11/19/23 06:55:00 PM,26.977,,,,
17979,11/19/23 07:10:00 PM,26.977,,,,
17980,11/19/23 07:25:00 PM,26.879,,,,
17981,11/19/23 07:40:00 PM,26.977,,,,
17982,11/19/23 07:55:00 PM,26.879,,,,
17983,11/19/23 08:10:00 PM,26.977,,,,
17984,11/19/23 08:25:00 PM,26.879,,,,
17985,11/19/23 08:40:00 PM,26.977,,,,
17986,11/19/23 08:55:00 PM,26.879,,,,
17987,11/19/23 09:10:00 PM,26.977,,,,
17988,11/19/23 09:25:00 PM,26.977,,,,
17989,11/19/23 09:40:00 PM,26.977,,,,
17990,11/19/23 09:55:00 PM,26.977,,,,
17991,11/19/23 10:10:00 PM,26.977,,,,
17992,11/19/23 10:25:00 PM,26.977,,,,
17993,11/19/23 10:40:00 PM,26.977,,,,
17994,11/19/23 10:55:00 PM,26.977,,,,
17995,11/19/23 11:10:00 PM,26.977,,,,
17996,11/19/23 11:25:00 PM,26.977,,,,
17997,11/19/23 11:40:00 PM,26.977,,,,
17998,11/19/23 11:55:00 PM,26.977,,,,
17999,11/20/23 12:10:00 AM,26.977,,,,
18000,11/20/23 12:25:00 AM,26.977,,,,
18001,11/20/23 12:40:00 AM,26.977,,,,
18002,11/20/23 12:55:00 AM,26.977,,,,
18003,11/20/23 01:10:00 AM,26.977,,,,
18004,11/20/23 01:25:00 AM,26.977,,,,
18005,11/20/23 01:40:00 AM,26.977,,,,
18006,11/20/23 01:55:00 AM,26.977,,,,
18007,11/20/23 02:10:00 AM,26.977,,,,
18008,11/20/23 02:25:00 AM,26.977,,,,
18009,11/20/23 02:40:00 AM,26.977,,,,
18010,11/20/23 02:55:00 AM,26.977,,,,
18011,11/20/23 03:10:00 AM,26.977,,,,
18012,11/20/23 03:25:00 AM,26.977,,,,
18013,11/20/23 03:40:00 AM,26.977,,,,
18014,11/20/23 03:55:00 AM,26.977,,,,
18015,11/20/23 04:10:00 AM,26.977,,,,
18016,11/20/23 04:25:00 AM,26.977,,,,
18017,11/20/23 04:40:00 AM,26.879,,,,
18018,11/20/23 04:55:00 AM,26.879,,,,
18019,11/20/23 05:10:00 AM,26.879,,,,
18020,11/20/23 05:25:00 AM,26.879,,,,
18021,11/20/23 05:40:00 AM,26.879,,,,
18022,11/20/23 05:55:00 AM,26.879,,,,
18023,11/20/23 06:10:00 AM,26.879,,,,
18024,11/20/23 06:25:00 AM,26.879,,,,
18025,11/20/23 06:40:00 AM,26.879,,,,
18026,11/20/23 06:55:00 AM,26.879,,,,
18027,11/20/23 07:10:00 AM,26.879,,,,
18028,11/20/23 07:25:00 AM,26.879,,,,
18029,11/20/23 07:40:00 AM,26.879,,,,
18030,11/20/23 07:55:00 AM,26.879,,,,
18031,11/20/23 08:10:00 AM,26.879,,,,
18032,11/20/23 08:25:00 AM,26.879,,,,
18033,11/20/23 08:40:00 AM,26.879,,,,
18034,11/20/23 08:55:00 AM,26.781,,,,
18035,11/20/23 09:10:00 AM,26.781,,,,
18036,11/20/23 09:25:00 AM,26.781,,,,
18037,11/20/23 09:40:00 AM,26.879,,,,
18038,11/20/23 09:55:00 AM,26.781,,,,
18039,11/20/23 10:10:00 AM,26.879,,,,
18040,11/20/23 10:25:00 AM,26.781,,,,
18041,11/20/23 10:40:00 AM,26.781,,,,
18042,11/20/23 10:55:00 AM,26.781,,,,
18043,11/20/23 11:10:00 AM,26.781,,,,
18044,11/20/23 11:25:00 AM,26.781,,,,
18045,11/20/23 11:40:00 AM,26.781,,,,
18046,11/20/23 11:55:00 AM,26.781,,,,
18047,11/20/23 12:10:00 PM,26.781,,,,
18048,11/20/23 12:25:00 PM,26.781,,,,
18049,11/20/23 12:40:00 PM,26.781,,,,
18050,11/20/23 12:55:00 PM,26.781,,,,
18051,11/20/23 01:10:00 PM,26.781,,,,
18052,11/20/23 01:25:00 PM,26.781,,,,
18053,11/20/23 01:40:00 PM,26.781,,,,
18054,11/20/23 01:55:00 PM,26.879,,,,
18055,11/20/23 02:10:00 PM,26.879,,,,
18056,11/20/23 02:25:00 PM,26.879,,,,
18057,11/20/23 02:40:00 PM,26.879,,,,
18058,11/20/23 02:55:00 PM,26.977,,,,
18059,11/20/23 03:10:00 PM,26.879,,,,
18060,11/20/23 03:25:00 PM,26.879,,,,
18061,11/20/23 03:40:00 PM,26.879,,,,
18062,11/20/23 03:55:00 PM,26.879,,,,
18063,11/20/23 04:10:00 PM,26.879,,,,
18064,11/20/23 04:25:00 PM,26.879,,,,
18065,11/20/23 04:40:00 PM,26.977,,,,
18066,11/20/23 04:55:00 PM,26.977,,,,
18067,11/20/23 05:10:00 PM,26.097,,,,
18068,11/20/23 05:25:00 PM,26.097,,,,
18069,11/20/23 05:40:00 PM,26.390,,,,
18070,11/20/23 05:55:00 PM,26.585,,,,
18071,11/20/23 06:10:00 PM,26.683,,,,
18072,11/20/23 06:25:00 PM,26.781,,,,
18073,11/20/23 06:40:00 PM,26.879,,,,
18074,11/20/23 06:55:00 PM,26.879,,,,
18075,11/20/23 07:10:00 PM,26.977,,,,
18076,11/20/23 07:25:00 PM,26.977,,,,
18077,11/20/23 07:40:00 PM,26.977,,,,
18078,11/20/23 07:55:00 PM,26.977,,,,
18079,11/20/23 08:10:00 PM,27.075,,,,
18080,11/20/23 08:25:00 PM,27.075,,,,
18081,11/20/23 08:40:00 PM,27.075,,,,
18082,11/20/23 08:55:00 PM,27.075,,,,
18083,11/20/23 09:10:00 PM,27.173,,,,
18084,11/20/23 09:25:00 PM,27.173,,,,
18085,11/20/23 09:40:00 PM,27.173,,,,
18086,11/20/23 09:55:00 PM,27.173,,,,
18087,11/20/23 10:10:00 PM,27.272,,,,
18088,11/20/23 10:25:00 PM,27.272,,,,
18089,11/20/23 10:40:00 PM,27.272,,,,
18090,11/20/23 10:55:00 PM,27.272,,,,
18091,11/20/23 11:10:00 PM,27.272,,,,
18092,11/20/23 11:25:00 PM,27.272,,,,
18093,11/20/23 11:40:00 PM,27.370,,,,
18094,11/20/23 11:55:00 PM,27.272,,,,
18095,11/21/23 12:10:00 AM,27.272,,,,
18096,11/21/23 12:25:00 AM,27.370,,,,
18097,11/21/23 12:40:00 AM,27.370,,,,
18098,11/21/23 12:55:00 AM,27.370,,,,
18099,11/21/23 01:10:00 AM,27.370,,,,
18100,11/21/23 01:25:00 AM,27.370,,,,
18101,11/21/23 01:40:00 AM,27.370,,,,
18102,11/21/23 01:55:00 AM,27.370,,,,
18103,11/21/23 02:10:00 AM,27.370,,,,
18104,11/21/23 02:25:00 AM,27.370,,,,
18105,11/21/23 02:40:00 AM,27.370,,,,
18106,11/21/23 02:55:00 AM,27.370,,,,
18107,11/21/23 03:10:00 AM,27.272,,,,
18108,11/21/23 03:25:00 AM,27.370,,,,
18109,11/21/23 03:40:00 AM,27.272,,,,
18110,11/21/23 03:55:00 AM,27.272,,,,
18111,11/21/23 04:10:00 AM,27.272,,,,
18112,11/21/23 04:25:00 AM,27.272,,,,
18113,11/21/23 04:40:00 AM,27.272,,,,
18114,11/21/23 04:55:00 AM,27.272,,,,
18115,11/21/23 05:10:00 AM,27.272,,,,
18116,11/21/23 05:25:00 AM,27.272,,,,
18117,11/21/23 05:40:00 AM,27.272,,,,
18118,11/21/23 05:55:00 AM,27.272,,,,
